"lb" "mle" "ub" "ce" "Z" "cZ"
"Ak3" -3.04956521663752 -0.910317975115676 0.409643088802053 0 -1.32392414880947 -0.44889840759743
"Cul2" -3.23162881166066 -0.955833873871463 0.409643088802053 0 -1.32301048891782 -0.44889840759743
"Vps4b" -2.5488903303239 -0.864802076359895 0.409643088802053 0 -1.32109409104774 -0.448109424143573
"Gltscr2" -2.73095392534703 -0.910317975115676 0.409643088802053 0 -1.3210716836167 -0.448109424143573
"Lasp1" -2.73095392534703 -0.864802076359895 0.364127190046272 0 -1.32042241671743 -0.448109424143573
"Tax1bp3" -4.14194678677633 -1.09238157013881 0.546190785069407 0 -1.31969702295962 -0.448109424143573
"Phxr4" -2.86750162161438 -0.955833873871463 0.409643088802053 0 -1.31939791600695 -0.448109424143573
"Cyfip1" -2.2757949377892 -0.773770278848329 0.318611291290487 0 -1.31889280977347 -0.448109424143573
"Nt5c" -3.27714471041644 -0.864802076359895 0.409643088802053 0 -1.31887117211265 -0.448109424143573
"Slc15a2" -2.63992212783547 -0.864802076359895 0.409643088802053 0 -1.31851691154183 -0.448109424143573
"Gcsh" -2.45785853281233 -0.81928617760411 0.364127190046272 0 -1.31826710526826 -0.448109424143573
"Rer1" -2.13924724152184 -0.773770278848329 0.364127190046272 0 -1.31652193961247 -0.446373182139962
"Clcn7" -3.86885139424164 -1.04686567138303 0.500674886313622 0 -1.31587375193782 -0.446164960144315
"Kdelr1" -4.09643088802057 -1.09238157013881 0.546190785069407 0 -1.31500237653606 -0.446088315127708
"Sdf2" -2.23027903903341 -0.773770278848329 0.364127190046272 0 -1.31327936711039 -0.444155950988195
"Eif2ak1" -3.95988319175321 -1.09238157013881 0.546190785069407 0 -1.31306263099061 -0.444155950988195
"Ppp1r1a" -3.64127190046272 -1.00134977262724 0.500674886313622 0 -1.31203202441556 -0.443428563468893
"Ddb1" -2.00269954525449 -0.728254380092541 0.318611291290487 0 -1.30959148982847 -0.440965022033946
"Lifr" -3.18611291290487 -0.910317975115676 0.455158987557841 0 -1.30870838534646 -0.440965022033946
"Sybu" -3.64127190046272 -1.00134977262724 0.500674886313622 0 -1.30754461310962 -0.440164541420625
"Rsu1" -2.45785853281233 -0.81928617760411 0.364127190046272 0 -1.30665950508237 -0.439547713223439
"Ptpn14" -3.82333549548585 -1.04686567138303 0.500674886313622 0 -1.30625565408907 -0.439547713223439
"Pmvk" -2.68543802659125 -0.864802076359895 0.409643088802053 0 -1.30524666214553 -0.439547713223439
"Akirin1" -3.04956521663752 -0.910317975115676 0.455158987557841 0 -1.30461255956087 -0.43902398822327
"Tmed7" -2.41234263405655 -0.773770278848329 0.364127190046272 0 -1.30406533034443 -0.438498543133544
"Prdx5" -2.5488903303239 -0.773770278848329 0.364127190046272 0 -1.30259997565171 -0.43801488395963
"Agpat5" -2.00269954525449 -0.682738481336757 0.318611291290487 0 -1.3024903715682 -0.43801488395963
"Ubc" -1.684088253964 -0.682738481336757 0.318611291290487 0 -1.30240121198487 -0.43801488395963
"Psmc5" -2.00269954525449 -0.682738481336757 0.318611291290487 0 -1.30198898359389 -0.43801488395963
"Gab2" -4.09643088802057 -1.09238157013881 0.546190785069407 0 -1.30164308456406 -0.437938311172388
"Zfp623" -4.23297858428789 -1.1378974688946 0.591706683825191 0 -1.30134973429265 -0.437938311172388
"Efemp2" -3.55024010295116 -0.910317975115676 0.455158987557841 0 -1.30032587412631 -0.437938311172388
"Fam110b" -4.27849448304369 -1.45650876018509 0.728254380092541 0 -1.30014574384371 -0.437938311172388
"Tmem35" -3.368176507928 -0.955833873871463 0.455158987557841 0 -1.29988840308105 -0.437938311172388
"Mthfd2" -2.2757949377892 -0.728254380092541 0.364127190046272 0 -1.29927699664971 -0.43783652450808
"2700081O15Rik" -3.64127190046272 -1.00134977262724 0.500674886313622 0 -1.29916321752678 -0.43783652450808
"Yars" -2.41234263405655 -0.773770278848329 0.364127190046272 0 -1.29898227257649 -0.43783652450808
"Vps35" -1.86615184898714 -0.682738481336757 0.318611291290487 0 -1.29818834921532 -0.43783652450808
"Tmem97" -2.18476314027763 -0.773770278848329 0.364127190046272 0 -1.29734924425908 -0.437218301851983
"B4galt2" -4.00539909050897 -1.00134977262724 0.500674886313622 0 -1.29703304608243 -0.437218301851983
"Pex6" -4.23297858428789 -1.36547696267352 0.682738481336757 0 -1.29699035673734 -0.437218301851983
"Ccs" -3.18611291290487 -0.910317975115676 0.455158987557841 0 -1.29636634833735 -0.436795412543296
"Ttll12" -3.18611291290487 -0.955833873871463 0.455158987557841 0 -1.293351138252 -0.432995731012767
"Bcs1l" -3.73230369797428 -1.00134977262724 0.500674886313622 0 -1.29110802414027 -0.431804027417942
"Csnk2a1" -2.50337443156811 -0.81928617760411 0.364127190046272 0 -1.29107004601218 -0.431804027417942
"Mrpl17" -1.91166774774292 -0.682738481336757 0.318611291290487 0 -1.28920887180115 -0.430576173231265
"Vdac1" -1.63857235520822 -0.637222582580976 0.318611291290487 0 -1.28851880864412 -0.430546776409297
"Sppl2b" -3.86885139424164 -1.04686567138303 0.546190785069407 0 -1.28546616343004 -0.42843667134119
"4933431E20Rik" -4.00539909050897 -1.00134977262724 0.546190785069407 0 -1.28307662320935 -0.426237015308858
"Yif1b" -2.73095392534703 -0.864802076359895 0.409643088802053 0 -1.28300663826011 -0.426237015308858
"Gpr37l1" -3.59575600170692 -1.04686567138303 0.546190785069407 0 -1.28138408980534 -0.424324850982663
"Fam171a1" -2.91301752037017 -0.864802076359895 0.455158987557841 0 -1.28011039497433 -0.423762241086059
"9330182L06Rik" -4.05091498926477 -1.04686567138303 0.546190785069407 0 -1.27998515086808 -0.423762241086059
"Rabgap1" -2.09373134276606 -0.728254380092541 0.364127190046272 0 -1.27980593723277 -0.423762241086059
"Atp5g3" -1.684088253964 -0.682738481336757 0.318611291290487 0 -1.2798010670412 -0.423762241086059
"Dvl2" -4.27849448304369 -1.27444516516195 0.682738481336757 0 -1.27919539836106 -0.423762241086059
"Tmem66" -2.91301752037017 -0.773770278848329 0.409643088802053 0 -1.27906397390325 -0.423762241086059
"Dnajc3" -2.23027903903341 -0.728254380092541 0.364127190046272 0 -1.27748253009846 -0.422057012555017
"Ccbl1" -4.23297858428789 -1.36547696267352 0.728254380092541 0 -1.27404226338656 -0.422057012555017
"Abhd4" -2.41234263405655 -0.773770278848329 0.409643088802053 0 -1.273790060424 -0.422057012555017
"Ctso" -3.77781959673005 -1.00134977262724 0.546190785069407 0 -1.27376132233888 -0.422057012555017
"Tcn2" -3.64127190046272 -1.00134977262724 0.500674886313622 0 -1.27271616572388 -0.422057012555017
"Napg" -2.5488903303239 -0.773770278848329 0.409643088802053 0 -1.27238100354821 -0.422057012555017
"Snx5" -2.04821544401027 -0.728254380092541 0.364127190046272 0 -1.27158117308816 -0.422057012555017
"Atp6v1g1" -1.77512005147557 -0.682738481336757 0.364127190046272 0 -1.26995983684527 -0.422057012555017
"Hsd17b10" -2.68543802659125 -0.81928617760411 0.409643088802053 0 -1.26958098692813 -0.422057012555017
"Aak1" -2.23027903903341 -0.773770278848329 0.364127190046272 0 -1.2676932096448 -0.422057012555017
"Pskh1" -3.77781959673005 -1.09238157013881 0.591706683825191 0 -1.26616380565358 -0.422057012555017
"Gnb2l1" -1.91166774774292 -0.773770278848329 0.409643088802053 0 -1.26612405973035 -0.422057012555017
"Usp2" -4.00539909050897 -1.09238157013881 0.591706683825191 0 -1.26583610784083 -0.422057012555017
"Bcap31" -2.00269954525449 -0.728254380092541 0.364127190046272 0 -1.26582920148404 -0.422057012555017
"Ndufb5" -1.72960415271979 -0.637222582580976 0.318611291290487 0 -1.26569452789225 -0.422057012555017
"Hmgxb3" -3.32266060917224 -0.864802076359895 0.455158987557841 0 -1.26566545696073 -0.422057012555017
"Sirt2" -2.77646982410282 -0.864802076359895 0.455158987557841 0 -1.26547949184925 -0.422057012555017
"Hagh" -3.18611291290487 -0.955833873871463 0.500674886313622 0 -1.26370619086466 -0.420886757502717
"Rap1b" -2.2757949377892 -0.773770278848329 0.409643088802053 0 -1.26146594031399 -0.420886757502717
"Lphn2" -2.73095392534703 -0.910317975115676 0.455158987557841 0 -1.26144171109346 -0.420886757502717
"Gtpbp2" -4.05091498926477 -1.18341336765038 0.682738481336757 0 -1.26092461485493 -0.420886757502717
"Atp7a" -3.18611291290487 -0.910317975115676 0.500674886313622 0 -1.26085406710543 -0.420886757502717
"Fbxw4" -4.32401038179946 -1.27444516516195 0.728254380092541 0 -1.25999022355795 -0.420886757502717
"Aebp2" -2.45785853281233 -0.773770278848329 0.409643088802053 0 -1.25970896596269 -0.420886757502717
"Actn1" -2.63992212783547 -0.81928617760411 0.455158987557841 0 -1.25823349108494 -0.420886757502717
"Fam120a" -2.18476314027763 -0.910317975115676 0.500674886313622 0 -1.25791411483477 -0.420886757502717
"Gm11974" -2.95853341912596 -0.864802076359895 0.455158987557841 0 -1.25734120950609 -0.420886757502717
"M6pr" -2.45785853281233 -0.81928617760411 0.455158987557841 0 -1.25487901803324 -0.420284178310183
"Fmnl2" -2.86750162161438 -0.773770278848329 0.409643088802053 0 -1.2540123937526 -0.419238524856349
"Cdc42se1" -2.32131083654498 -0.682738481336757 0.364127190046272 0 -1.25327686214604 -0.41874323375961
"5031439G07Rik" -3.64127190046272 -0.910317975115676 0.500674886313622 0 -1.25227114047331 -0.417815353805177
"A730098P11Rik" -2.45785853281233 -0.773770278848329 0.409643088802053 0 -1.25128286987897 -0.416895224040334
"Cers2" -2.86750162161438 -0.728254380092541 0.409643088802053 0 -1.25112620696254 -0.416895224040334
"Fam162a" -2.2757949377892 -0.728254380092541 0.364127190046272 0 -1.25084487776659 -0.416895224040334
"Me3" -3.91436729299741 -1.04686567138303 0.591706683825191 0 -1.25046496477538 -0.416627675435921
"Metrn" -4.09643088802057 -1.00134977262724 0.591706683825191 0 -1.25021579433584 -0.416569260657515
"Shoc2" -2.50337443156811 -0.81928617760411 0.409643088802053 0 -1.24803514208658 -0.414440407030541
"Pttg1ip" -2.45785853281233 -0.81928617760411 0.409643088802053 0 -1.24665431857768 -0.413760172447825
"Mtpn" -1.86615184898714 -0.682738481336757 0.364127190046272 0 -1.24431451018163 -0.411439329937679
"2810407C02Rik" -2.63992212783547 -0.773770278848329 0.409643088802053 0 -1.24424883731707 -0.411439329937679
"Myo1e" -4.14194678677633 -1.09238157013881 0.637222582580976 0 -1.24328939293559 -0.411301767269081
"Arih2" -2.59440622907968 -0.864802076359895 0.455158987557841 0 -1.24326516217832 -0.411301767269081
"Cyp2j9" -4.32401038179946 -1.27444516516195 0.728254380092541 0 -1.24310241156334 -0.411301767269081
"Cnp" -2.41234263405655 -0.773770278848329 0.409643088802053 0 -1.24227205797795 -0.410818825761564
"Erap1" -4.23297858428789 -1.36547696267352 0.773770278848329 0 -1.2421649065905 -0.410818825761564
"Ldhb" -1.72960415271979 -0.637222582580976 0.364127190046272 0 -1.24179482287454 -0.410565587930749
"Itih3" -3.86885139424164 -1.00134977262724 0.591706683825191 0 -1.24081606925449 -0.409677189325498
"Lrrc59" -2.41234263405655 -0.773770278848329 0.409643088802053 0 -1.24050950711896 -0.409525411315777
"Gaa" -3.368176507928 -0.955833873871463 0.546190785069407 0 -1.23773980559986 -0.4076512280181
"Scamp3" -2.77646982410282 -0.773770278848329 0.455158987557841 0 -1.23607851176548 -0.4076512280181
"Fam189b" -4.18746268553213 -1.36547696267352 0.773770278848329 0 -1.23595683644018 -0.4076512280181
"Mdh2" -1.86615184898714 -0.728254380092541 0.409643088802053 0 -1.23426358548621 -0.40595557130092
"Kctd3" -3.0950811153933 -0.910317975115676 0.546190785069407 0 -1.23366558605406 -0.405336466508862
"Ndufa4" -1.684088253964 -0.682738481336757 0.364127190046272 0 -1.23255449660951 -0.405321950563345
"Ide" -2.32131083654498 -0.773770278848329 0.409643088802053 0 -1.23254767877342 -0.405321950563345
"Rab34" -4.09643088802057 -1.04686567138303 0.591706683825191 0 -1.2322703505661 -0.405321950563345
"Dtd1" -3.0950811153933 -0.910317975115676 0.500674886313622 0 -1.23221928539948 -0.405321950563345
"Smpd2" -2.8219857228586 -0.81928617760411 0.455158987557841 0 -1.2294186028575 -0.403208575639018
"Araf" -2.32131083654498 -0.728254380092541 0.409643088802053 0 -1.22807136120293 -0.402994174883016
"Cct4" -1.82063595023136 -0.682738481336757 0.364127190046272 0 -1.22790897019551 -0.402994174883016
"Pnkd" -2.45785853281233 -0.728254380092541 0.409643088802053 0 -1.22787569823523 -0.402994174883016
"Tnrc6a" -1.95718364649871 -0.728254380092541 0.364127190046272 0 -1.2277827674934 -0.402994174883016
"Pex1" -3.32266060917224 -0.910317975115676 0.546190785069407 0 -1.22590182305363 -0.401626745020197
"Kars" -1.86615184898714 -0.682738481336757 0.364127190046272 0 -1.22529060732608 -0.401352653597608
"Tmem50a" -1.95718364649871 -0.728254380092541 0.409643088802053 0 -1.22317238961377 -0.400316915251317
"Ndufb11" -1.684088253964 -0.591706683825191 0.318611291290487 0 -1.22272428946237 -0.399942581093093
"Rcn1" -2.77646982410282 -0.864802076359895 0.500674886313622 0 -1.22251946332516 -0.399942581093093
"Sppl2a" -2.2757949377892 -0.728254380092541 0.409643088802053 0 -1.2220109080409 -0.399464624027791
"Tmem65" -3.18611291290487 -0.864802076359895 0.500674886313622 0 -1.22008878304044 -0.397731084948099
"Rbp1" -4.18746268553213 -1.36547696267352 0.81928617760411 0 -1.2193420108391 -0.397439563839864
"Ucp2" -4.14194678677633 -1.04686567138303 0.637222582580976 0 -1.21927925458026 -0.397439563839864
"Myh9" -1.72960415271979 -0.682738481336757 0.364127190046272 0 -1.21737023691086 -0.39639186429171
"Lta4h" -2.5488903303239 -0.728254380092541 0.409643088802053 0 -1.21697878824876 -0.396301166200422
"Gars" -1.91166774774292 -0.682738481336757 0.409643088802053 0 -1.21647416124463 -0.396301166200422
"Sirpa" -3.14059701414909 -0.910317975115676 0.546190785069407 0 -1.21619939260008 -0.396301166200422
"Shisa5" -3.23162881166066 -0.864802076359895 0.500674886313622 0 -1.21603162227923 -0.396301166200422
"Kif21b" -3.18611291290487 -0.864802076359895 0.500674886313622 0 -1.21585403846111 -0.396301166200422
"Yif1a" -2.45785853281233 -0.728254380092541 0.409643088802053 0 -1.21492433357661 -0.395423775820365
"Ddost" -1.95718364649871 -0.682738481336757 0.364127190046272 0 -1.21485445092183 -0.395423775820365
"Luzp1" -2.50337443156811 -0.773770278848329 0.455158987557841 0 -1.21349417856297 -0.394020668305392
"Lyplal1" -4.00539909050897 -0.955833873871463 0.591706683825191 0 -1.21338343656415 -0.394020668305392
"Tst" -3.73230369797428 -0.910317975115676 0.546190785069407 0 -1.21198977813752 -0.393407642936251
"9030624J02Rik" -2.41234263405655 -0.773770278848329 0.455158987557841 0 -1.21186464504074 -0.393407642936251
"Dctn6" -2.23027903903341 -0.682738481336757 0.409643088802053 0 -1.21146478509305 -0.393282793418417
"Cacul1" -2.41234263405655 -0.773770278848329 0.455158987557841 0 -1.20852526543672 -0.391906494019741
"Enho" -4.23297858428789 -1.27444516516195 0.773770278848329 0 -1.20714014941928 -0.390690110574001
"Rap1gap" -3.77781959673005 -0.955833873871463 0.591706683825191 0 -1.20600405567572 -0.389539726314413
"Ercc3" -3.18611291290487 -0.910317975115676 0.546190785069407 0 -1.20482272342463 -0.388647388215411
"Cdipt" -3.18611291290487 -0.81928617760411 0.500674886313622 0 -1.20320454451527 -0.387057769390194
"Sec61a1" -1.91166774774292 -0.637222582580976 0.364127190046272 0 -1.20297027463182 -0.387014485915793
"Ssu72" -2.04821544401027 -0.682738481336757 0.409643088802053 0 -1.19927638442426 -0.386398134101562
"Tmem135" -3.27714471041644 -0.910317975115676 0.546190785069407 0 -1.19822923511184 -0.386398134101562
"Slc25a36" -3.50472420419536 -0.864802076359895 0.546190785069407 0 -1.19818680505811 -0.386398134101562
"Btbd1" -2.86750162161438 -0.773770278848329 0.500674886313622 0 -1.19817348063159 -0.386398134101562
"Tbccd1" -4.00539909050897 -1.04686567138303 0.637222582580976 0 -1.19797116467665 -0.386398134101562
"Traf3" -2.77646982410282 -0.773770278848329 0.500674886313622 0 -1.19727092622533 -0.385831199941318
"Trim68" -4.14194678677633 -1.31996106391773 0.81928617760411 0 -1.19491826267969 -0.383878315401241
"Setd5" -2.23027903903341 -0.773770278848329 0.455158987557841 0 -1.19434638974815 -0.38378624268863
"Rps5" -1.82063595023136 -0.728254380092541 0.455158987557841 0 -1.1943397710965 -0.38378624268863
"Rnf11" -2.86750162161438 -0.773770278848329 0.500674886313622 0 -1.19401829332351 -0.383601883448484
"Ccdc6" -2.00269954525449 -0.773770278848329 0.455158987557841 0 -1.1894908019632 -0.378761814821614
"Rhbdd2" -2.59440622907968 -0.81928617760411 0.500674886313622 0 -1.18881018979915 -0.378340598417825
"2310009A05Rik" -2.73095392534703 -0.773770278848329 0.500674886313622 0 -1.1883811317585 -0.378340598417825
"Clybl" -3.64127190046272 -0.910317975115676 0.591706683825191 0 -1.18704246688087 -0.378175324564406
"Mageh1" -3.14059701414909 -0.773770278848329 0.500674886313622 0 -1.18581916836926 -0.378175324564406
"Slco1c1" -3.95988319175321 -1.04686567138303 0.682738481336757 0 -1.18570303228854 -0.378175324564406
"Plxnb1" -3.32266060917224 -0.910317975115676 0.591706683825191 0 -1.18552961735899 -0.378175324564406
"Ap3d1" -1.86615184898714 -0.637222582580976 0.364127190046272 0 -1.18496941616682 -0.378175324564406
"Hs6st2" -3.86885139424164 -0.955833873871463 0.637222582580976 0 -1.18478598687191 -0.378175324564406
"Tmem229a" -3.50472420419536 -0.955833873871463 0.591706683825191 0 -1.18426936655373 -0.378175324564406
"Lactb2" -3.91436729299741 -1.04686567138303 0.682738481336757 0 -1.18425119343022 -0.378175324564406
"Slc25a44" -2.50337443156811 -0.728254380092541 0.455158987557841 0 -1.18365820719988 -0.377882462117816
"Aplp2" -1.86615184898714 -0.682738481336757 0.455158987557841 0 -1.18324765720475 -0.377830699110579
"Yap1" -3.04956521663752 -0.81928617760411 0.500674886313622 0 -1.18304755825034 -0.377830699110579
"Cops5" -2.18476314027763 -0.682738481336757 0.409643088802053 0 -1.1809061341298 -0.376104535529664
"Plxna1" -3.86885139424164 -0.864802076359895 0.591706683825191 0 -1.17948874856196 -0.37609142358443
"Ppp1r13l" -4.23297858428789 -1.22892926640616 0.81928617760411 0 -1.17893934624689 -0.37609142358443
"Ryk" -2.23027903903341 -0.728254380092541 0.455158987557841 0 -1.17846035559187 -0.37609142358443
"Tmem123" -2.5488903303239 -0.773770278848329 0.455158987557841 0 -1.177451102702 -0.37609142358443
"Nrd1" -2.18476314027763 -0.682738481336757 0.455158987557841 0 -1.17739635019174 -0.37609142358443
"Asb8" -3.4136924066838 -0.955833873871463 0.591706683825191 0 -1.1773835692085 -0.37609142358443
"Emp2" -3.4136924066838 -0.910317975115676 0.637222582580976 0 -1.17702933667363 -0.37609142358443
"Cpne8" -4.14194678677633 -1.27444516516195 0.864802076359895 0 -1.17647973093335 -0.375670296430392
"Adam9" -2.73095392534703 -0.81928617760411 0.500674886313622 0 -1.1763576886939 -0.375670296430392
"Cmtm6" -3.368176507928 -0.910317975115676 0.637222582580976 0 -1.17487339263376 -0.374282463577025
"Dgkb" -2.32131083654498 -0.682738481336757 0.409643088802053 0 -1.1746709049916 -0.374282463577025
"F2r" -2.36682673530076 -0.682738481336757 0.409643088802053 0 -1.17186686956933 -0.37240806307401
"Sdc2" -2.77646982410282 -0.728254380092541 0.500674886313622 0 -1.17142058792733 -0.372343059745911
"Rpl14" -1.59305645645244 -0.637222582580976 0.409643088802053 0 -1.16882807027287 -0.369836730755226
"Osbpl6" -3.14059701414909 -0.81928617760411 0.546190785069407 0 -1.16857096461364 -0.369750083973075
"Faxc" -3.77781959673005 -0.955833873871463 0.637222582580976 0 -1.1683199981184 -0.369673116801709
"Ccnyl1" -3.55024010295116 -0.910317975115676 0.591706683825191 0 -1.16806828197679 -0.36959489747641
"Csnk1d" -3.00404931788174 -0.81928617760411 0.546190785069407 0 -1.1657418511025 -0.367618217678467
"Tufm" -2.68543802659125 -0.773770278848329 0.500674886313622 0 -1.16565422537882 -0.367618217678467
"AA987161" -3.82333549548585 -0.910317975115676 0.637222582580976 0 -1.16551489253365 -0.367618217678467
"Mapk8ip1" -3.68678779921849 -0.864802076359895 0.591706683825191 0 -1.16399105694325 -0.366476673695366
"Tspan5" -2.41234263405655 -0.728254380092541 0.455158987557841 0 -1.16323998455042 -0.366476673695366
"Mdga2" -3.64127190046272 -0.81928617760411 0.591706683825191 0 -1.1628753928987 -0.366476673695366
"Dtd2" -4.05091498926477 -0.910317975115676 0.591706683825191 0 -1.16196839122301 -0.36602731443114
"1600012H06Rik" -4.09643088802057 -1.00134977262724 0.682738481336757 0 -1.1614596113695 -0.36602731443114
"Plekhb2" -3.00404931788174 -0.81928617760411 0.546190785069407 0 -1.16137504469928 -0.36602731443114
"Camk2g" -2.73095392534703 -0.81928617760411 0.546190785069407 0 -1.15976189849654 -0.364108800511443
"Mospd1" -2.95853341912596 -0.773770278848329 0.500674886313622 0 -1.15877870312099 -0.363807573512068
"Pcx" -3.82333549548585 -1.00134977262724 0.682738481336757 0 -1.15705019255212 -0.363807573512068
"P4htm" -4.14194678677633 -1.27444516516195 0.864802076359895 0 -1.15699312998392 -0.363807573512068
"Calm1" -2.00269954525449 -0.81928617760411 0.546190785069407 0 -1.15662793499984 -0.363807573512068
"Ptgr2" -3.18611291290487 -0.773770278848329 0.546190785069407 0 -1.15657404313729 -0.363807573512068
"Dnajc7" -2.32131083654498 -0.728254380092541 0.455158987557841 0 -1.1565692001211 -0.363807573512068
"Gnai2" -1.82063595023136 -0.637222582580976 0.409643088802053 0 -1.15487851504024 -0.363807573512068
"Zfp281" -2.45785853281233 -0.728254380092541 0.500674886313622 0 -1.15439801361967 -0.363807573512068
"Purg" -3.86885139424164 -0.864802076359895 0.637222582580976 0 -1.15406848766302 -0.363807573512068
"Stam" -2.63992212783547 -0.728254380092541 0.455158987557841 0 -1.15393210094664 -0.363807573512068
"Plcl1" -3.82333549548585 -0.910317975115676 0.637222582580976 0 -1.15353111141961 -0.363807573512068
"Mat2a" -1.72960415271979 -0.682738481336757 0.455158987557841 0 -1.15274392811899 -0.363807573512068
"Prmt5" -2.00269954525449 -0.637222582580976 0.409643088802053 0 -1.15064350520039 -0.362140194713963
"Atxn2" -2.2757949377892 -0.682738481336757 0.455158987557841 0 -1.15012395621619 -0.362140194713963
"Ppp2r2b" -3.50472420419536 -0.864802076359895 0.637222582580976 0 -1.14997092856639 -0.362140194713963
"E430025E21Rik" -2.86750162161438 -0.81928617760411 0.546190785069407 0 -1.1488902731245 -0.361489247098528
"Mreg" -4.00539909050897 -0.955833873871463 0.682738481336757 0 -1.14881498667596 -0.361489247098528
"Btbd9" -3.368176507928 -0.910317975115676 0.637222582580976 0 -1.1485207833402 -0.361489247098528
"Fam108b" -2.32131083654498 -0.773770278848329 0.500674886313622 0 -1.14847998167393 -0.361489247098528
"Uso1" -3.0950811153933 -0.81928617760411 0.546190785069407 0 -1.14791640738403 -0.361297665239194
"Apip" -2.2757949377892 -0.682738481336757 0.455158987557841 0 -1.14755290377243 -0.361297665239194
"Net1" -3.91436729299741 -0.955833873871463 0.682738481336757 0 -1.14726802442657 -0.361297665239194
"Cdip1" -2.13924724152184 -0.682738481336757 0.455158987557841 0 -1.14713790930172 -0.361297665239194
"Usp46" -3.18611291290487 -0.864802076359895 0.591706683825191 0 -1.14689671485855 -0.361297665239194
"Tle4" -2.86750162161438 -0.773770278848329 0.546190785069407 0 -1.14479809676911 -0.360299884351663
"Dnm1l" -1.95718364649871 -0.682738481336757 0.455158987557841 0 -1.14412560430211 -0.360299884351663
"Map2" -1.77512005147557 -0.682738481336757 0.455158987557841 0 -1.14397901065719 -0.360299884351663
"Tmem222" -2.68543802659125 -0.773770278848329 0.500674886313622 0 -1.1430462155904 -0.360299884351663
"Klhl23" -2.09373134276606 -0.682738481336757 0.455158987557841 0 -1.14134340415424 -0.360072357572673
"Cald1" -2.04821544401027 -0.637222582580976 0.455158987557841 0 -1.14116641044735 -0.360072357572673
"Bmp1" -3.95988319175321 -0.955833873871463 0.682738481336757 0 -1.14042627393452 -0.360072357572673
"Dnaja2" -1.95718364649871 -0.682738481336757 0.455158987557841 0 -1.13897757031709 -0.359744393966809
"Ppif" -3.95988319175321 -0.955833873871463 0.682738481336757 0 -1.13889285351733 -0.359744393966809
"Ccdc53" -2.63992212783547 -0.728254380092541 0.500674886313622 0 -1.13813819099137 -0.359744393966809
"Ggh" -3.14059701414909 -0.773770278848329 0.546190785069407 0 -1.13793142627043 -0.359744393966809
"Bcl2" -3.23162881166066 -0.81928617760411 0.591706683825191 0 -1.13758793864661 -0.359744393966809
"Pi4ka" -1.95718364649871 -0.637222582580976 0.455158987557841 0 -1.13740260095485 -0.359744393966809
"Lipa" -3.82333549548585 -0.910317975115676 0.682738481336757 0 -1.13715025634959 -0.359744393966809
"Sox9" -1.72960415271979 -0.637222582580976 0.409643088802053 0 -1.13688251230809 -0.359744393966809
"Mapkapk5" -2.86750162161438 -0.773770278848329 0.546190785069407 0 -1.13663671989498 -0.359744393966809
"Ptdss2" -3.0950811153933 -0.81928617760411 0.591706683825191 0 -1.1365786356027 -0.359744393966809
"Nsun2" -2.45785853281233 -0.728254380092541 0.500674886313622 0 -1.13623650119182 -0.359744393966809
"Dnlz" -3.32266060917224 -0.81928617760411 0.591706683825191 0 -1.13587242024381 -0.359744393966809
"Sobp" -3.91436729299741 -0.955833873871463 0.682738481336757 0 -1.13547744430198 -0.359433235057362
"Kat7" -2.68543802659125 -0.773770278848329 0.546190785069407 0 -1.1350252907875 -0.359032149793331
"Laptm4a" -2.41234263405655 -0.728254380092541 0.500674886313622 0 -1.13365709797281 -0.358366486477481
"Prelid1" -2.23027903903341 -0.637222582580976 0.455158987557841 0 -1.13279095595924 -0.357686432725923
"Mrpl22" -2.23027903903341 -0.682738481336757 0.455158987557841 0 -1.13151953373067 -0.35657140989477
"Jmy" -2.45785853281233 -0.682738481336757 0.500674886313622 0 -1.13130395005917 -0.35657140989477
"2310045N01Rik" -3.50472420419536 -0.910317975115676 0.637222582580976 0 -1.13123501044809 -0.35657140989477
"Itga4" -3.4136924066838 -0.864802076359895 0.637222582580976 0 -1.13089728095389 -0.35657140989477
"Mtm1" -3.95988319175321 -0.955833873871463 0.728254380092541 0 -1.12917375161469 -0.355994176372472
"Mfn1" -2.95853341912596 -0.728254380092541 0.546190785069407 0 -1.12871089630689 -0.355907185008973
"Acsl6" -3.86885139424164 -0.955833873871463 0.728254380092541 0 -1.12735734560188 -0.355281243492085
"Fbxw8" -2.91301752037017 -0.81928617760411 0.591706683825191 0 -1.12716584282688 -0.355281243492085
"Klhl22" -2.95853341912596 -0.81928617760411 0.591706683825191 0 -1.12680317127296 -0.355281243492085
"Stat3" -3.04956521663752 -0.81928617760411 0.546190785069407 0 -1.12600843170549 -0.355281243492085
"Ids" -3.04956521663752 -0.773770278848329 0.591706683825191 0 -1.12596022821193 -0.355281243492085
"Sall2" -2.59440622907968 -0.773770278848329 0.546190785069407 0 -1.1254689099734 -0.354817495725724
"Smoc1" -2.86750162161438 -0.773770278848329 0.546190785069407 0 -1.12488303775649 -0.354512387424202
"Gsr" -2.23027903903341 -0.682738481336757 0.455158987557841 0 -1.12321710924067 -0.353126319407003
"Zranb2" -1.86615184898714 -0.591706683825191 0.409643088802053 0 -1.12230630363841 -0.352310879518902
"Sdhb" -1.63857235520822 -0.682738481336757 0.455158987557841 0 -1.12156657636444 -0.351813142747908
"Gm8615" -3.23162881166066 -0.81928617760411 0.591706683825191 0 -1.12140259639731 -0.351813142747908
