"lb" "mle" "ub" "ce" "Z" "cZ"
"Ncln" -2.07468805413814 0.135305742661185 1.48836316927301 0 -0.0056997069552102 -5.17026624077201e-05
"Dhodh" -1.80407656881577 0 1.5334650834934 0 -0.00557802090982804 -5.17026624077201e-05
"Clta" -1.17264976973025 0.0451019142203958 1.08244594128946 0 -0.00530553786953919 -5.17026624077201e-05
"Rhobtb3" -1.12754785550986 0 1.17264976973025 0 -0.00480311244823873 -5.17026624077201e-05
"Rnf185" -1.98448422569735 0.0902038284407889 1.6236689119342 0 -0.0044258949778693 -5.17026624077201e-05
"BC003965" -1.5334650834934 0.0451019142203958 1.21775168395065 0 -0.00438302682595816 -5.17026624077201e-05
"Supt7l" -1.71387274037498 0.0451019142203958 1.35305742661183 0 -0.00424274913415748 -5.17026624077201e-05
"Ccdc43" -1.80407656881577 0.0902038284407889 1.39815934083222 0 -0.00417034093999604 -5.17026624077201e-05
"Rnf122" -1.26285359817104 0.0451019142203958 1.17264976973025 0 -0.00412382776313664 -5.17026624077201e-05
"Trpm7" -1.26285359817104 0 1.08244594128946 0 -0.00368737729024764 -5.17026624077201e-05
"Arhgap32" -1.84917848303616 0.0451019142203958 1.35305742661183 0 -0.00356827241968885 -5.17026624077201e-05
"Mcts2" -1.75897465459538 0.0902038284407889 1.44326125505262 0 -0.00350706451682001 -5.17026624077201e-05
"Ankrd10" -1.5334650834934 0.0451019142203958 1.21775168395065 0 -0.00347637647193941 -5.17026624077201e-05
"Rptor" -1.84917848303616 0.0902038284407889 1.5785669977138 0 -0.0028745683452579 -5.17026624077201e-05
"Ddx17" -1.17264976973025 0 1.03734402706907 0 -0.00268144200850809 -5.17026624077201e-05
"Ormdl1" -1.6236689119342 0 1.35305742661183 0 -0.00259172337047402 -5.17026624077201e-05
"Cdc37l1" -1.66877082615459 0.0451019142203958 1.26285359817104 0 -0.00256421822183858 -5.17026624077201e-05
"Tef" -2.07468805413814 0.0902038284407889 1.48836316927301 0 -0.00251201053533885 -5.17026624077201e-05
"Mast2" -1.44326125505262 0 1.21775168395065 0 -0.0023506907304209 -5.17026624077201e-05
"Arfrp1" -1.66877082615459 0.0451019142203958 1.35305742661183 0 -0.0018893617221322 -5.17026624077201e-05
"Chd2" -1.21775168395065 0.0451019142203958 1.12754785550986 0 -0.00178456595603919 -5.17026624077201e-05
"Zfp710" -2.20999379679932 0.0902038284407889 1.66877082615459 0 -0.00169708373206527 -5.17026624077201e-05
"Vwa9" -1.48836316927301 0.0902038284407889 1.21775168395065 0 -0.00150674586115214 -5.17026624077201e-05
"Rfk" -1.26285359817104 0.0451019142203958 1.12754785550986 0 -0.00145143825000446 -5.17026624077201e-05
"Ankrd46" -1.48836316927301 0.0902038284407889 1.21775168395065 0 -0.00132654721532323 -5.17026624077201e-05
"Fam216a" -1.5334650834934 0.0902038284407889 1.26285359817104 0 -0.00132339559881894 -5.17026624077201e-05
"Cnst" -2.02958613991774 0.0902038284407889 1.5334650834934 0 -0.0012462280812141 -5.17026624077201e-05
"Wdr83" -2.07468805413814 0.135305742661185 1.6236689119342 0 -0.000662003857249018 -5.17026624077201e-05
"Mgat1" -2.11978996835853 0.0451019142203958 1.71387274037498 0 -5.17026624077201e-05 -5.17026624077201e-05
"Sfxn4" -2.16489188257893 0.135305742661185 1.5785669977138 0 5.9394142187156e-05 5.17026624077201e-05
"Pabpc4l" -2.16489188257893 0.0902038284407889 1.6236689119342 0 0.000273175284727784 5.17026624077201e-05
"Mzt2" -1.89428039725656 0.0902038284407889 1.5785669977138 0 0.000390339790562595 5.17026624077201e-05
"Eif4g1" -1.21775168395065 0 1.08244594128946 0 0.000478469582184106 5.17026624077201e-05
"Ivd" -1.80407656881577 0.0902038284407889 1.5334650834934 0 0.000490607619793538 5.17026624077201e-05
"Afap1" -1.6236689119342 0.0902038284407889 1.35305742661183 0 0.000642313871031643 5.17026624077201e-05
"Plod1" -2.20999379679932 0.0902038284407889 1.6236689119342 0 0.000655935445791006 5.17026624077201e-05
"Rdh13" -1.26285359817104 0.0451019142203958 1.17264976973025 0 0.000659042192980993 5.17026624077201e-05
"Gpr137b" -1.84917848303616 0.0451019142203958 1.44326125505262 0 0.000737233546467514 5.17026624077201e-05
"Nlgn2" -1.98448422569735 0.0451019142203958 1.48836316927301 0 0.000751009471880522 5.17026624077201e-05
"Vapa" -1.08244594128946 -0.0451019142203928 1.03734402706907 0 0.000818021568618889 5.17026624077201e-05
"Klf7" -1.71387274037498 0.0902038284407889 1.39815934083222 0 0.00124489157196253 5.17026624077201e-05
"2310039H08Rik" -1.89428039725656 0.0451019142203958 1.44326125505262 0 0.00143116390939137 5.17026624077201e-05
"Rpl37" -1.17264976973025 -0.0451019142203928 1.08244594128946 0 0.00161435956528649 5.17026624077201e-05
"Rfesd" -2.30019762524011 0.0902038284407889 1.66877082615459 0 0.00222862681544214 5.17026624077201e-05
"Blvra" -1.66877082615459 0.0902038284407889 1.30795551239144 0 0.00229793491906777 5.17026624077201e-05
"Crls1" -1.35305742661183 0.0451019142203958 1.17264976973025 0 0.00246733714439832 5.17026624077201e-05
"Mcm2" -1.35305742661183 0.0451019142203958 1.26285359817104 0 0.00248660197760509 5.17026624077201e-05
"Arl5a" -1.5785669977138 0.0451019142203958 1.17264976973025 0 0.00253511217304041 5.17026624077201e-05
"Imp3" -1.93938231147695 0.0902038284407889 1.44326125505262 0 0.00261163268719954 5.17026624077201e-05
"Lrrc57" -1.5785669977138 0.0451019142203958 1.26285359817104 0 0.00279645541743854 5.17026624077201e-05
"Glce" -2.02958613991774 0.0902038284407889 1.71387274037498 0 0.00280748675331156 5.17026624077201e-05
"Arl15" -1.93938231147695 0.0902038284407889 1.6236689119342 0 0.00298605508180062 5.17026624077201e-05
"Zfp949" -2.20999379679932 0.135305742661185 1.66877082615459 0 0.00323119847089441 5.17026624077201e-05
"Snrnp27" -1.12754785550986 0.0451019142203958 1.08244594128946 0 0.00359168886125849 5.17026624077201e-05
"Ung" -2.3452995394605 0.0902038284407889 1.75897465459538 0 0.00375869710765677 5.17026624077201e-05
"Zfp598" -1.93938231147695 0.0451019142203958 1.48836316927301 0 0.00385193320609513 5.17026624077201e-05
"Heatr5b" -2.43550336790129 0.135305742661185 1.80407656881577 0 0.00388807427646938 5.17026624077201e-05
"Ftsj2" -2.25509571101971 0.180407656881578 1.75897465459538 0 0.00392069827698893 5.17026624077201e-05
"Hsdl2" -1.98448422569735 0.135305742661185 1.5334650834934 0 0.00400946397334387 5.17026624077201e-05
"Dnajc18" -1.35305742661183 0.0451019142203958 1.21775168395065 0 0.00428425316698719 5.17026624077201e-05
"Srf" -1.6236689119342 0.0451019142203958 1.26285359817104 0 0.00443836558002712 5.17026624077201e-05
"Bloc1s5" -2.11978996835853 0.0902038284407889 1.75897465459538 0 0.00451218627544689 5.17026624077201e-05
"Etv1" -1.35305742661183 0 1.17264976973025 0 0.00464963650152051 5.17026624077201e-05
"Appbp2" -1.5785669977138 0.0902038284407889 1.35305742661183 0 0.00491216615073064 5.17026624077201e-05
"Otx1" -1.98448422569735 0.0451019142203958 1.5334650834934 0 0.00501109234631434 5.17026624077201e-05
"Rps23" -1.35305742661183 0.0451019142203958 1.21775168395065 0 0.00535371729298014 5.17026624077201e-05
"Hdac9" -1.71387274037498 0.0902038284407889 1.44326125505262 0 0.00538896010421095 5.17026624077201e-05
"2410004B18Rik" -2.16489188257893 0.135305742661185 1.75897465459538 0 0.00559697531529917 5.17026624077201e-05
"Mras" -1.98448422569735 0.135305742661185 1.5334650834934 0 0.00560864450683029 5.17026624077201e-05
"Wdr53" -2.07468805413814 0.135305742661185 1.66877082615459 0 0.00645020804205503 5.17026624077201e-05
"Prpf8" -1.5334650834934 0 1.21775168395065 0 0.0065961938655796 5.17026624077201e-05
"Dap3" -1.35305742661183 0.0902038284407889 1.17264976973025 0 0.00668872473409007 5.17026624077201e-05
"Crtc1" -2.3452995394605 0.0902038284407889 1.80407656881577 0 0.00684809940717447 5.17026624077201e-05
"Tmem230" -1.71387274037498 0.0451019142203958 1.26285359817104 0 0.00693062986356052 5.17026624077201e-05
"Zfp664" -1.35305742661183 0 1.17264976973025 0 0.00700998097707147 5.17026624077201e-05
"Sertad3" -2.84142059588484 0.0902038284407889 2.07468805413814 0 0.00725263422701046 5.17026624077201e-05
"Naa30" -1.6236689119342 0.0451019142203958 1.39815934083222 0 0.00725455465699793 5.17026624077201e-05
"Bckdk" -1.44326125505262 0.0451019142203958 1.35305742661183 0 0.00747636054835429 5.17026624077201e-05
"Zxdb" -2.48060528212169 0.135305742661185 1.80407656881577 0 0.00760550454477772 5.17026624077201e-05
"Mycbp" -1.5785669977138 0.0902038284407889 1.39815934083222 0 0.0076261736633884 5.17026624077201e-05
"3110082I17Rik" -1.66877082615459 0.0902038284407889 1.39815934083222 0 0.00764424202604717 5.17026624077201e-05
"Actr1a" -1.21775168395065 0.0451019142203958 1.17264976973025 0 0.00769838071792756 5.17026624077201e-05
"Rbm7" -1.39815934083222 0 1.17264976973025 0 0.00770279545942861 5.17026624077201e-05
"Med7" -1.5334650834934 0.0451019142203958 1.17264976973025 0 0.00782450422328807 5.17026624077201e-05
"Taf5l" -1.98448422569735 0.135305742661185 1.6236689119342 0 0.00799777593920817 5.17026624077201e-05
"Pkia" -1.48836316927301 0 1.26285359817104 0 0.00836753451950591 5.17026624077201e-05
"Jkamp" -1.35305742661183 0 1.17264976973025 0 0.00838725207203055 5.17026624077201e-05
"Zfp317" -1.71387274037498 0.0451019142203958 1.35305742661183 0 0.00851374149672933 5.17026624077201e-05
"Mrpl39" -1.44326125505262 0.0902038284407889 1.26285359817104 0 0.00868057089263842 5.17026624077201e-05
"Kras" -1.17264976973025 0.0451019142203958 1.17264976973025 0 0.00900075391132469 5.17026624077201e-05
"Dctpp1" -1.03734402706907 0.0451019142203958 1.03734402706907 0 0.00909259677908861 5.17026624077201e-05
"Scp2" -1.26285359817104 0 1.12754785550986 0 0.00913465206345196 5.17026624077201e-05
"Zc3h13" -1.48836316927301 0.0902038284407889 1.30795551239144 0 0.0092865023802451 5.17026624077201e-05
"Tbc1d4" -2.07468805413814 0.0902038284407889 1.6236689119342 0 0.00931732504319256 5.17026624077201e-05
"Azin1" -1.12754785550986 0 1.12754785550986 0 0.00954699074797617 5.17026624077201e-05
"Zranb3" -2.79631868166444 0.180407656881578 1.93938231147695 0 0.0100404599102745 5.17026624077201e-05
"Zfr" -1.12754785550986 -0.0451019142203928 1.08244594128946 0 0.0104056733440214 5.17026624077201e-05
"Usp31" -1.44326125505262 0.0902038284407889 1.26285359817104 0 0.0104470118320311 5.17026624077201e-05
"Btrc" -1.98448422569735 0.0902038284407889 1.48836316927301 0 0.0105149475381681 5.17026624077201e-05
"Nup50" -1.30795551239144 0.0451019142203958 1.21775168395065 0 0.0109384793977946 5.17026624077201e-05
"Sec23a" -1.44326125505262 0.0451019142203958 1.35305742661183 0 0.0109799733829464 5.17026624077201e-05
"Snx10" -1.5334650834934 0.0451019142203958 1.21775168395065 0 0.0114622463170636 5.17026624077201e-05
"Dnajc15" -1.35305742661183 0 1.12754785550986 0 0.0114916649464335 5.17026624077201e-05
"Smurf2" -1.84917848303616 0.135305742661185 1.44326125505262 0 0.0117822516107016 5.17026624077201e-05
"Cdyl" -1.98448422569735 0.0902038284407889 1.5334650834934 0 0.0117882016723122 5.17026624077201e-05
"Tpst1" -2.16489188257893 0.135305742661185 1.71387274037498 0 0.0118766890777705 5.17026624077201e-05
"Plcd1" -2.61591102478287 0.135305742661185 1.93938231147695 0 0.0120821512378499 5.17026624077201e-05
"Daglb" -1.75897465459538 0 1.5334650834934 0 0.012168969652617 5.17026624077201e-05
"Supv3l1" -2.16489188257893 0.135305742661185 1.66877082615459 0 0.0125053714927206 5.17026624077201e-05
"Taldo1" -1.12754785550986 0 1.03734402706907 0 0.0126408936164694 5.17026624077201e-05
"Cabin1" -1.48836316927301 0.0451019142203958 1.17264976973025 0 0.0128677406240955 5.17026624077201e-05
"Abcb7" -1.84917848303616 0.0902038284407889 1.48836316927301 0 0.0129944915504055 5.17026624077201e-05
"Rnf220" -1.80407656881577 0.0902038284407889 1.5334650834934 0 0.0131541895502542 5.17026624077201e-05
"Ddx31" -2.25509571101971 0.135305742661185 1.80407656881577 0 0.0131963169962383 5.17026624077201e-05
"Sema5b" -1.5785669977138 0.0902038284407889 1.39815934083222 0 0.0136984282767685 5.17026624077201e-05
"Polr2c" -1.30795551239144 0.0451019142203958 1.26285359817104 0 0.0143900664400317 5.17026624077201e-05
"Tmem8b" -1.98448422569735 0.135305742661185 1.44326125505262 0 0.0144403689533862 5.17026624077201e-05
"Sptssa" -1.30795551239144 0 1.08244594128946 0 0.0144830346349479 5.17026624077201e-05
"Ppme1" -1.5785669977138 0.0451019142203958 1.48836316927301 0 0.0145471354627843 5.17026624077201e-05
"Smad5" -1.44326125505262 0.0902038284407889 1.08244594128946 0 0.0146122947396474 5.17026624077201e-05
"Eef1e1" -1.17264976973025 0.0451019142203958 1.12754785550986 0 0.0147237693741808 5.17026624077201e-05
"Snx18" -1.6236689119342 0.0902038284407889 1.35305742661183 0 0.0149133470401786 5.17026624077201e-05
"Atp9b" -1.75897465459538 0.0451019142203958 1.5334650834934 0 0.0150435004955785 5.17026624077201e-05
"Igdcc4" -2.02958613991774 0.135305742661185 1.5785669977138 0 0.0153427388644564 5.17026624077201e-05
"Fbxo46" -1.5334650834934 0.0451019142203958 1.17264976973025 0 0.0153500914060863 5.17026624077201e-05
"Taf15" -1.6236689119342 0.0451019142203958 1.30795551239144 0 0.0156403366680553 5.17026624077201e-05
"Atg9a" -1.93938231147695 0.135305742661185 1.5334650834934 0 0.0157009922621913 5.17026624077201e-05
"Rnf217" -2.61591102478287 0.0902038284407889 1.75897465459538 0 0.0159266776238834 5.17026624077201e-05
"Hk1" -1.84917848303616 0.135305742661185 1.48836316927301 0 0.0160608752309669 5.17026624077201e-05
"Anapc1" -1.26285359817104 0.0451019142203958 1.30795551239144 0 0.0163495442909664 5.17026624077201e-05
"Tep1" -2.75121676744405 0.135305742661185 2.16489188257893 0 0.0168555813146724 5.17026624077201e-05
"A830080D01Rik" -1.66877082615459 0.0451019142203958 1.30795551239144 0 0.0170496825124174 5.17026624077201e-05
"C2cd2l" -1.98448422569735 0.0902038284407889 1.48836316927301 0 0.0172645635417351 5.17026624077201e-05
"Tatdn3" -2.07468805413814 0.135305742661185 1.71387274037498 0 0.0173514969179895 5.17026624077201e-05
"Slc35d1" -1.71387274037498 0.0902038284407889 1.39815934083222 0 0.0174561081312169 5.17026624077201e-05
"Taz" -1.80407656881577 0.0451019142203958 1.44326125505262 0 0.0175988755599798 5.17026624077201e-05
"Cdk5rap3" -1.98448422569735 0.0902038284407889 1.44326125505262 0 0.017885269660785 5.17026624077201e-05
"Kdm4a" -1.98448422569735 0.135305742661185 1.5785669977138 0 0.017894470924631 5.17026624077201e-05
"Secisbp2" -1.75897465459538 0.0902038284407889 1.5334650834934 0 0.0182020421521137 5.17026624077201e-05
"Brix1" -1.03734402706907 0 1.12754785550986 0 0.0183927682743558 5.17026624077201e-05
"Actr2" -1.08244594128946 0 1.17264976973025 0 0.0185363734580522 5.17026624077201e-05
"Cdyl2" -2.66101293900326 0.180407656881578 1.98448422569735 0 0.0186875084537265 5.17026624077201e-05
"Cnot7" -1.26285359817104 0.0451019142203958 1.17264976973025 0 0.0187638595292538 5.17026624077201e-05
"Gm1821" -1.08244594128946 -0.0451019142203928 1.03734402706907 0 0.0190975451336045 5.17026624077201e-05
"Rnf5" -1.35305742661183 0.0902038284407889 1.17264976973025 0 0.0192529103394947 5.17026624077201e-05
"2810025M15Rik" -1.30795551239144 0 1.08244594128946 0 0.0192675417199765 5.17026624077201e-05
"Phldb2" -2.07468805413814 0.135305742661185 1.66877082615459 0 0.0197313703931847 5.17026624077201e-05
"BC030336" -1.5334650834934 0 1.26285359817104 0 0.0200142828763244 5.17026624077201e-05
"Ensa" -1.26285359817104 0 1.17264976973025 0 0.0201122168847221 5.17026624077201e-05
"Rassf2" -1.48836316927301 0.0451019142203958 1.26285359817104 0 0.0203980242099111 5.17026624077201e-05
"Rps6kc1" -2.16489188257893 0.135305742661185 1.80407656881577 0 0.0205450556522174 5.17026624077201e-05
"Wdr92" -1.84917848303616 0.0902038284407889 1.6236689119342 0 0.020583471691598 5.17026624077201e-05
"Dcaf7" -1.44326125505262 0.0451019142203958 1.12754785550986 0 0.0207493845315368 5.17026624077201e-05
"Tgoln1" -1.6236689119342 0.0451019142203958 1.21775168395065 0 0.0209839537597069 5.17026624077201e-05
"Plekha1" -1.93938231147695 0.0451019142203958 1.5334650834934 0 0.021089513812043 5.17026624077201e-05
"Snrpd1" -1.03734402706907 0 0.992242112848674 0 0.0211940230166671 5.17026624077201e-05
"Mcm3ap" -1.5785669977138 0.0902038284407889 1.35305742661183 0 0.0212606536906788 5.17026624077201e-05
"Uba2" -1.44326125505262 0.0451019142203958 1.12754785550986 0 0.0221785995523926 5.17026624077201e-05
"Nup88" -1.26285359817104 0.0451019142203958 1.26285359817104 0 0.0222040461923333 5.17026624077201e-05
"Nae1" -1.35305742661183 0.0451019142203958 1.26285359817104 0 0.0223002548591129 5.17026624077201e-05
"Dusp18" -2.16489188257893 0.135305742661185 1.6236689119342 0 0.0224225536553374 5.17026624077201e-05
"4932438A13Rik" -1.35305742661183 0.0451019142203958 1.30795551239144 0 0.0224853266926722 5.17026624077201e-05
"Fryl" -1.44326125505262 0.0451019142203958 1.21775168395065 0 0.0234735257068938 5.17026624077201e-05
"2210016F16Rik" -2.16489188257893 0.0902038284407889 1.6236689119342 0 0.0235580810043784 5.17026624077201e-05
"Banf1" -0.992242112848671 0 1.03734402706907 0 0.0236082460418018 5.17026624077201e-05
"Crlf3" -1.93938231147695 0.0902038284407889 1.48836316927301 0 0.0236477232102278 5.17026624077201e-05
"Mrpl38" -1.80407656881577 0.135305742661185 1.48836316927301 0 0.023846636287918 5.17026624077201e-05
"Gtf2h5" -1.08244594128946 0.0451019142203958 1.08244594128946 0 0.0240317767924464 5.17026624077201e-05
"Higd1a" -1.17264976973025 0 1.03734402706907 0 0.0240663717625847 5.17026624077201e-05
"Inpp5k" -2.25509571101971 0.135305742661185 1.80407656881577 0 0.0241592863393492 5.17026624077201e-05
"Fktn" -1.66877082615459 0.0451019142203958 1.39815934083222 0 0.0241674917824419 5.17026624077201e-05
"Stk4" -1.5785669977138 0.0451019142203958 1.21775168395065 0 0.0243011132960335 5.17026624077201e-05
"Casp9" -2.20999379679932 0.135305742661185 1.71387274037498 0 0.0244313104617076 5.17026624077201e-05
"Bfar" -1.66877082615459 0.0902038284407889 1.39815934083222 0 0.0245216064799199 5.17026624077201e-05
"Taf11" -1.5785669977138 0.0902038284407889 1.44326125505262 0 0.0245583404847718 5.17026624077201e-05
"Actr10" -1.17264976973025 0 1.08244594128946 0 0.0246191942827368 5.17026624077201e-05
"Dip2c" -1.35305742661183 0.0902038284407889 1.21775168395065 0 0.0247398513380536 5.17026624077201e-05
"Ppil4" -1.21775168395065 0 1.12754785550986 0 0.024794446660344 5.17026624077201e-05
"Chka" -1.66877082615459 0.0902038284407889 1.48836316927301 0 0.025136850276488 5.17026624077201e-05
"Cdc42bpa" -1.30795551239144 0.0902038284407889 1.12754785550986 0 0.025281890133743 5.17026624077201e-05
"Map2k4" -1.6236689119342 0.0451019142203958 1.21775168395065 0 0.0253545661279758 5.17026624077201e-05
"Slc44a2" -2.16489188257893 0.0902038284407889 1.6236689119342 0 0.0254339438532254 5.17026624077201e-05
"Gpx4" -1.26285359817104 0.0902038284407889 1.12754785550986 0 0.0257622649911166 5.17026624077201e-05
"Cdc26" -1.39815934083222 0.0902038284407889 1.26285359817104 0 0.0258762609245146 5.17026624077201e-05
"Tmem170b" -1.66877082615459 0.0451019142203958 1.44326125505262 0 0.0259998193009835 5.17026624077201e-05
"Gdap1l1" -1.98448422569735 0.135305742661185 1.6236689119342 0 0.0262593990838874 5.17026624077201e-05
"Slc38a9" -1.75897465459538 0.0451019142203958 1.39815934083222 0 0.0264025299209239 5.17026624077201e-05
"Slc6a6" -1.98448422569735 0.135305742661185 1.5785669977138 0 0.0264298070583723 5.17026624077201e-05
"Sh3gl1" -1.6236689119342 0.0451019142203958 1.30795551239144 0 0.0264725375798231 5.17026624077201e-05
"Mrpl36" -1.26285359817104 0.0451019142203958 1.08244594128946 0 0.0268259721637344 5.17026624077201e-05
"Ift57" -1.71387274037498 0.0902038284407889 1.35305742661183 0 0.0268879134544191 5.17026624077201e-05
"Bnip3l" -1.17264976973025 0.0451019142203958 1.12754785550986 0 0.027267683369144 5.17026624077201e-05
"Ddt" -1.66877082615459 0.0902038284407889 1.30795551239144 0 0.0273080498876159 5.17026624077201e-05
"Arhgap44" -1.71387274037498 0.0902038284407889 1.48836316927301 0 0.0274079564178015 5.17026624077201e-05
"Mtif2" -1.39815934083222 0 1.21775168395065 0 0.0275559969732111 5.17026624077201e-05
"4930455F23Rik" -1.84917848303616 0.0902038284407889 1.71387274037498 0 0.0276906369445578 5.17026624077201e-05
"R3hdm2" -1.66877082615459 0.0902038284407889 1.44326125505262 0 0.0278322552828357 5.17026624077201e-05
"Sdccag3" -1.44326125505262 0.0902038284407889 1.26285359817104 0 0.0278971546870899 5.17026624077201e-05
"Faf1" -1.48836316927301 0.0451019142203958 1.26285359817104 0 0.0280654891252188 5.17026624077201e-05
"Crebrf" -1.71387274037498 0.135305742661185 1.44326125505262 0 0.0284237661258682 5.17026624077201e-05
"Kin" -1.39815934083222 0.0451019142203958 1.17264976973025 0 0.0285275823098091 5.17026624077201e-05
"Trappc12" -1.93938231147695 0.135305742661185 1.6236689119342 0 0.0286405554241965 5.17026624077201e-05
"Exosc7" -1.44326125505262 0.0451019142203958 1.12754785550986 0 0.0288474767975801 5.17026624077201e-05
"Rbm28" -1.21775168395065 0 1.08244594128946 0 0.0291678815368457 5.17026624077201e-05
"Agpat3" -1.93938231147695 0.135305742661185 1.5785669977138 0 0.0293265776728363 5.17026624077201e-05
"Vps13a" -1.44326125505262 0.0451019142203958 1.17264976973025 0 0.0293275010469983 5.17026624077201e-05
"Slc35e1" -1.5785669977138 0.0451019142203958 1.35305742661183 0 0.029508766878469 5.17026624077201e-05
"Tmem237" -1.39815934083222 0.0902038284407889 1.26285359817104 0 0.029614866743222 5.17026624077201e-05
"Ccni" -1.12754785550986 0.0451019142203958 1.08244594128946 0 0.0297091987572361 5.17026624077201e-05
"Ddx1" -1.21775168395065 0.0451019142203958 1.30795551239144 0 0.0297939056195059 5.17026624077201e-05
"Tiprl" -1.35305742661183 0 1.12754785550986 0 0.0300753093691377 5.17026624077201e-05
"Smek2" -1.35305742661183 0.0451019142203958 1.08244594128946 0 0.0300999908384645 5.17026624077201e-05
"Ankrd54" -2.07468805413814 0.135305742661185 1.66877082615459 0 0.0301103798113684 5.17026624077201e-05
"Pcbp3" -2.30019762524011 0.225509571101974 1.66877082615459 0 0.0305275212896415 5.17026624077201e-05
"Ssrp1" -1.03734402706907 0.0451019142203958 1.08244594128946 0 0.0305863759618467 5.17026624077201e-05
"Drap1" -1.5785669977138 0.0451019142203958 1.26285359817104 0 0.0309145335640234 5.17026624077201e-05
"Ddx46" -1.17264976973025 0 1.08244594128946 0 0.0309824697355885 5.17026624077201e-05
"Hist1h1c" -1.84917848303616 0.135305742661185 1.48836316927301 0 0.0315417507341989 5.17026624077201e-05
"Pprc1" -1.48836316927301 0.0902038284407889 1.30795551239144 0 0.0315809946046705 5.17026624077201e-05
"Spg21" -1.93938231147695 0.135305742661185 1.6236689119342 0 0.0317381562131118 5.17026624077201e-05
"Ptpn12" -1.35305742661183 0.0451019142203958 1.26285359817104 0 0.0317451555458851 5.17026624077201e-05
"Nedd1" -1.6236689119342 0.0902038284407889 1.39815934083222 0 0.0318292827150316 5.17026624077201e-05
"Atl2" -1.5785669977138 0.0902038284407889 1.39815934083222 0 0.0318981451149215 5.17026624077201e-05
"Tbca" -1.08244594128946 0 1.03734402706907 0 0.0320323911604649 5.17026624077201e-05
"Lmo1" -2.07468805413814 0.180407656881578 1.6236689119342 0 0.0320685298936512 5.17026624077201e-05
"Ncaph2" -1.35305742661183 0.0451019142203958 1.17264976973025 0 0.0324791129363269 5.17026624077201e-05
"Uggt1" -1.35305742661183 0.0451019142203958 1.21775168395065 0 0.0329912268236811 5.17026624077201e-05
"Pygb" -2.25509571101971 0.180407656881578 1.66877082615459 0 0.0330969270860692 5.17026624077201e-05
"Strn4" -1.5785669977138 0.0451019142203958 1.21775168395065 0 0.0331871847660685 5.17026624077201e-05
"Tmem258" -1.12754785550986 0 0.992242112848674 0 0.033323252771033 5.17026624077201e-05
"Dazap2" -1.08244594128946 0 1.08244594128946 0 0.0334392470004953 5.17026624077201e-05
"BC005537" -1.48836316927301 0.0451019142203958 1.26285359817104 0 0.0336629274643116 5.17026624077201e-05
"1200011I18Rik" -1.93938231147695 0.135305742661185 1.5785669977138 0 0.0337607801063018 5.17026624077201e-05
"Lhfpl4" -2.16489188257893 0.180407656881578 1.71387274037498 0 0.033916163566355 5.17026624077201e-05
"Rtn3" -1.08244594128946 0 1.03734402706907 0 0.0347425018568852 5.17026624077201e-05
"Isca2" -1.08244594128946 0.0451019142203958 1.08244594128946 0 0.0347433022812161 5.17026624077201e-05
"Scfd2" -2.39040145368089 0.180407656881578 1.89428039725656 0 0.0347574187879475 5.17026624077201e-05
"Pnkp" -1.84917848303616 0.135305742661185 1.6236689119342 0 0.034983175065592 5.17026624077201e-05
"Mll3" -1.08244594128946 0.0451019142203958 1.12754785550986 0 0.0351546908237303 5.17026624077201e-05
"Tubb4b" -1.08244594128946 0.0451019142203958 1.08244594128946 0 0.0354406605965283 5.17026624077201e-05
"1110037F02Rik" -1.35305742661183 0.0902038284407889 1.26285359817104 0 0.0355337790379807 5.17026624077201e-05
"Ino80" -1.5334650834934 0.0902038284407889 1.35305742661183 0 0.0355449297028013 5.17026624077201e-05
"Enox1" -2.39040145368089 0.180407656881578 1.93938231147695 0 0.0359614445427201 5.17026624077201e-05
"Usp20" -2.11978996835853 0.135305742661185 1.80407656881577 0 0.0361562101322793 5.17026624077201e-05
"Rnf19a" -1.84917848303616 0.135305742661185 1.5334650834934 0 0.0362835133806844 5.17026624077201e-05
"Chac2" -1.98448422569735 0.180407656881578 1.5334650834934 0 0.0365162982933743 5.17026624077201e-05
"Tgs1" -1.17264976973025 0 1.03734402706907 0 0.0370924919430335 5.17026624077201e-05
"Wnk3" -1.80407656881577 0.135305742661185 1.5334650834934 0 0.0371616265754993 5.17026624077201e-05
"Twf1" -1.17264976973025 0 1.21775168395065 0 0.0373301366060623 5.17026624077201e-05
"Prr3" -1.98448422569735 0.180407656881578 1.5334650834934 0 0.0377270456797394 5.17026624077201e-05
"Msantd4" -1.75897465459538 0.180407656881578 1.30795551239144 0 0.0380251085562341 5.17026624077201e-05
"Sox6" -1.21775168395065 0 1.12754785550986 0 0.0380414935806074 5.17026624077201e-05
"Arhgef26" -1.39815934083222 0.0902038284407889 1.26285359817104 0 0.0380908427077746 5.17026624077201e-05
"Ndufaf5" -1.84917848303616 0.135305742661185 1.5334650834934 0 0.0381615429032838 5.17026624077201e-05
"Zfp110" -1.75897465459538 0.135305742661185 1.5785669977138 0 0.0382016623337485 5.17026624077201e-05
"Cox10" -1.39815934083222 0.0902038284407889 1.26285359817104 0 0.039488089813033 5.17026624077201e-05
"Hyou1" -2.07468805413814 0.135305742661185 1.75897465459538 0 0.0404942480359287 5.17026624077201e-05
"Dock11" -1.5334650834934 0.0902038284407889 1.39815934083222 0 0.0407142930527453 5.17026624077201e-05
