"lb" "mle" "ub" "ce" "Z" "cZ"
"Ttc1" -2.43550336790129 -0.947140198628279 0.31571339954276 0 -1.4612972642501 -0.784135839465008
"Blmh" -2.61591102478287 -0.947140198628279 0.270611485322367 0 -1.45950786103488 -0.78275493391661
"Sall2" -2.75121676744405 -0.947140198628279 0.31571339954276 0 -1.45947213131833 -0.78275493391661
"Spcs1" -1.93938231147695 -0.811834455967098 0.270611485322367 0 -1.45795096507442 -0.781144254100878
"Chmp6" -3.65325505185195 -1.12754785550986 0.360815313763156 0 -1.4577100462009 -0.781069796371311
"Lrrn3" -4.14937610827626 -1.21775168395065 0.405917227983549 0 -1.45618613310036 -0.779454810320619
"Tomm70a" -2.43550336790129 -0.85693637018749 0.270611485322367 0 -1.45577408915546 -0.779403838329114
"Ywhag" -2.30019762524011 -0.85693637018749 0.270611485322367 0 -1.45515907698193 -0.778802907091432
"Fam110b" -4.60039525048022 -1.75897465459538 0.631426799085521 0 -1.4538068183748 -0.777588496176472
"Tmem123" -3.06693016698681 -1.08244594128946 0.360815313763156 0 -1.45316085560826 -0.777048389506711
"Timm13" -1.98448422569735 -0.811834455967098 0.270611485322367 0 -1.45218702788685 -0.777016001907672
"Gdi2" -2.11978996835853 -0.947140198628279 0.31571339954276 0 -1.4519230006998 -0.777016001907672
"Rpl18a" -1.93938231147695 -0.85693637018749 0.270611485322367 0 -1.45182489548944 -0.777016001907672
"Eif4e" -2.11978996835853 -0.902038284407886 0.31571339954276 0 -1.45104716647777 -0.776449272748101
"Faxc" -4.10427419405587 -1.26285359817104 0.451019142203945 0 -1.45072006669324 -0.77625269020537
"Ubqln1" -2.25509571101971 -0.902038284407886 0.270611485322367 0 -1.44929680399624 -0.774777911923274
"Dcaf15" -3.42774548074995 -1.08244594128946 0.360815313763156 0 -1.44812274691958 -0.773693067634373
"Timm10b" -2.25509571101971 -0.902038284407886 0.270611485322367 0 -1.44226391784382 -0.769095038345404
"Dsel" -4.14937610827626 -1.35305742661183 0.451019142203945 0 -1.44078848304278 -0.767427316637706
"Necap2" -3.38264356652957 -1.12754785550986 0.405917227983549 0 -1.43828161348985 -0.765487096713012
"Tst" -4.0140703656151 -1.21775168395065 0.451019142203945 0 -1.43761138898958 -0.76491357854978
"Ppif" -4.32978376515784 -1.30795551239144 0.451019142203945 0 -1.43688519966667 -0.764154300839336
"Rpl8" -1.98448422569735 -0.85693637018749 0.270611485322367 0 -1.43633171118352 -0.763983215569132
"Rbms3" -2.84142059588484 -1.03734402706907 0.360815313763156 0 -1.43479389461912 -0.762261291942759
"Clcn3" -2.57080911056247 -0.992242112848671 0.360815313763156 0 -1.43427336754331 -0.761791153990461
"Nr3c1" -2.70611485322366 -0.992242112848671 0.31571339954276 0 -1.43248987763957 -0.759805574799532
"Neu1" -4.05917227983549 -1.30795551239144 0.451019142203945 0 -1.43208234391347 -0.759637257163775
"E130309D02Rik" -4.05917227983549 -1.26285359817104 0.451019142203945 0 -1.4319974253708 -0.759637257163775
"Nsun2" -2.97672633854602 -1.03734402706907 0.360815313763156 0 -1.43131915076819 -0.759207139355395
"Tmcc1" -4.05917227983549 -1.17264976973025 0.405917227983549 0 -1.42987702610835 -0.757701495458255
"Dhx33" -3.38264356652957 -1.08244594128946 0.405917227983549 0 -1.42881147322772 -0.756648910391419
"Traf3" -3.24733782386839 -1.08244594128946 0.360815313763156 0 -1.42865026328515 -0.756648910391419
"Dcaf12" -2.84142059588484 -0.992242112848671 0.360815313763156 0 -1.42641208512969 -0.754822951731562
"Tm9sf2" -2.70611485322366 -0.947140198628279 0.31571339954276 0 -1.42634301033309 -0.754822951731562
"Slc25a44" -2.79631868166444 -0.992242112848671 0.31571339954276 0 -1.42555391784156 -0.754229863203659
"Gfer" -3.51794930919076 -1.12754785550986 0.405917227983549 0 -1.42355049588609 -0.752896830135593
"Phlda3" -3.69835696607234 -1.12754785550986 0.405917227983549 0 -1.42348934829884 -0.752896830135593
"Laptm4a" -2.57080911056247 -0.992242112848671 0.31571339954276 0 -1.42307768489449 -0.752878961269012
"Sh3glb2" -3.56305122341115 -1.03734402706907 0.405917227983549 0 -1.42291744430892 -0.752878961269012
"2700081O15Rik" -3.78856079451311 -1.17264976973025 0.405917227983549 0 -1.42130905140053 -0.750876090188415
"Tollip" -2.75121676744405 -0.992242112848671 0.360815313763156 0 -1.42047932079204 -0.750675598396377
"Tomm22" -2.20999379679932 -0.811834455967098 0.270611485322367 0 -1.41809825819685 -0.748445915552509
"Klhl22" -3.29243973808878 -1.17264976973025 0.451019142203945 0 -1.41707789054651 -0.747626717007427
"Btbd9" -3.60815313763153 -1.12754785550986 0.405917227983549 0 -1.41696012371422 -0.747626717007427
"Glg1" -3.24733782386839 -1.03734402706907 0.360815313763156 0 -1.41484693774175 -0.746017790696567
"Gltscr2" -3.1120320812072 -1.12754785550986 0.405917227983549 0 -1.41468483848638 -0.746017790696567
"Gas8" -4.10427419405587 -1.12754785550986 0.405917227983549 0 -1.41439410105489 -0.746017790696567
"Gpr107" -3.29243973808878 -1.17264976973025 0.405917227983549 0 -1.4138985516948 -0.746017790696567
"E430025E21Rik" -3.1120320812072 -1.12754785550986 0.405917227983549 0 -1.41381712737755 -0.746017790696567
"Ypel5" -2.25509571101971 -0.902038284407886 0.31571339954276 0 -1.41364286241069 -0.746017790696567
"Blvrb" -3.60815313763153 -1.03734402706907 0.405917227983549 0 -1.41336273231123 -0.746017790696567
"Ctdspl" -3.33754165230918 -1.08244594128946 0.405917227983549 0 -1.41329869322351 -0.746017790696567
"Hspa5" -2.61591102478287 -1.26285359817104 0.451019142203945 0 -1.41316386777483 -0.746017790696567
"Ap3m1" -2.66101293900326 -0.902038284407886 0.31571339954276 0 -1.41293207734346 -0.746017790696567
"Mro" -4.6454971647006 -1.66877082615459 0.676528713305914 0 -1.41182868195017 -0.745351926227003
"Smim15" -2.57080911056247 -0.902038284407886 0.31571339954276 0 -1.41090113496271 -0.744306828866668
"Mef2a" -3.24733782386839 -1.03734402706907 0.360815313763156 0 -1.4096954064192 -0.743972823127293
"Setd5" -2.43550336790129 -0.902038284407886 0.31571339954276 0 -1.40868423553352 -0.743025586448049
"Tmem147" -2.30019762524011 -0.902038284407886 0.31571339954276 0 -1.40765790799714 -0.742388349530192
"Pisd" -2.66101293900326 -0.947140198628279 0.360815313763156 0 -1.40732441595708 -0.742388349530192
"Extl2" -3.1571339954276 -1.12754785550986 0.405917227983549 0 -1.40649240707796 -0.741477319723758
"Ube2m" -3.74345888029272 -1.08244594128946 0.405917227983549 0 -1.40595353829575 -0.741077935701002
"Adipor1" -2.75121676744405 -0.947140198628279 0.360815313763156 0 -1.4053786111818 -0.741077935701002
"Med14" -2.70611485322366 -0.992242112848671 0.360815313763156 0 -1.40528807190084 -0.741077935701002
"Phxr4" -3.1571339954276 -1.12754785550986 0.451019142203945 0 -1.40185466071678 -0.737025310290272
"Tmx1" -2.48060528212169 -0.947140198628279 0.360815313763156 0 -1.40089031899112 -0.735927314053975
"Cox7a2l" -1.98448422569735 -0.811834455967098 0.270611485322367 0 -1.39987877884307 -0.735086826129161
"Cldn10" -4.51019142203941 -1.48836316927301 0.586324884865125 0 -1.3992251552489 -0.73487857930725
"Api5" -2.25509571101971 -0.85693637018749 0.31571339954276 0 -1.39793602408689 -0.734090529829069
"Thtpa" -3.9238665371743 -1.26285359817104 0.496121056424337 0 -1.39792977892788 -0.734090529829069
"Dnm1l" -2.39040145368089 -0.902038284407886 0.31571339954276 0 -1.39659817759867 -0.733250823132419
"Ero1l" -3.42774548074995 -0.992242112848671 0.405917227983549 0 -1.39615276417182 -0.733140718018186
"Ints9" -3.87876462295391 -1.21775168395065 0.496121056424337 0 -1.39524744065784 -0.73259716442652
"Ptgr2" -3.56305122341115 -1.08244594128946 0.405917227983549 0 -1.39521589031394 -0.73259716442652
"Ppapdc1b" -4.14937610827626 -1.21775168395065 0.496121056424337 0 -1.39259207272758 -0.730196208523443
"Anapc4" -2.97672633854602 -1.03734402706907 0.405917227983549 0 -1.39069802608389 -0.728187664248129
"Ppp2r2d" -2.39040145368089 -0.902038284407886 0.31571339954276 0 -1.39061449383843 -0.728187664248129
"Mtmr6" -2.79631868166444 -0.992242112848671 0.360815313763156 0 -1.3899323036132 -0.727778179389066
"D17Wsu92e" -3.33754165230918 -1.08244594128946 0.405917227983549 0 -1.38991524187549 -0.727778179389066
"Cbl" -3.47284739497037 -1.03734402706907 0.405917227983549 0 -1.38977371876622 -0.727778179389066
"Cebpz" -2.66101293900326 -0.902038284407886 0.360815313763156 0 -1.38931019325338 -0.727383755467928
"1700025G04Rik" -2.97672633854602 -0.902038284407886 0.360815313763156 0 -1.38901558774923 -0.727226945490031
"1810058I24Rik" -2.3452995394605 -0.902038284407886 0.31571339954276 0 -1.38790062543331 -0.726173521842457
"Polr3d" -3.47284739497037 -1.08244594128946 0.451019142203945 0 -1.38297857263192 -0.720817210336632
"Cat" -2.43550336790129 -0.902038284407886 0.360815313763156 0 -1.38281363707765 -0.720817210336632
"Klf3" -2.97672633854602 -0.992242112848671 0.405917227983549 0 -1.38262029502917 -0.720802743197839
"Ccdc53" -2.88652251010523 -0.947140198628279 0.360815313763156 0 -1.38096557322727 -0.718988040582966
"Rps9" -1.93938231147695 -0.811834455967098 0.31571339954276 0 -1.38002773299713 -0.718182708590796
"Slc35c2" -3.42774548074995 -1.12754785550986 0.451019142203945 0 -1.37890490415539 -0.717374341876348
"Zfp365" -4.0140703656151 -1.12754785550986 0.451019142203945 0 -1.37850028176269 -0.717172311178404
"Sec63" -2.43550336790129 -0.902038284407886 0.31571339954276 0 -1.37839568703349 -0.717172311178404
"Itm2b" -1.98448422569735 -0.766732541746702 0.270611485322367 0 -1.37748727187952 -0.717089933954069
"Hmgcl" -2.88652251010523 -0.902038284407886 0.360815313763156 0 -1.37742352102316 -0.717089933954069
"Stx4a" -3.96896845139468 -1.08244594128946 0.451019142203945 0 -1.37692137674611 -0.716918371553771
"Dlst" -2.3452995394605 -0.85693637018749 0.31571339954276 0 -1.37675397152501 -0.716918371553771
"Raf1" -2.66101293900326 -0.947140198628279 0.360815313763156 0 -1.37593921906611 -0.716533213000558
"Cox5a" -1.89428039725656 -0.766732541746702 0.31571339954276 0 -1.37572052211554 -0.716533213000558
"Copz1" -2.11978996835853 -0.811834455967098 0.31571339954276 0 -1.37460605270552 -0.715692149119548
"Psmd14" -2.11978996835853 -0.811834455967098 0.31571339954276 0 -1.37429683446378 -0.715513463673317
"Vac14" -2.84142059588484 -0.992242112848671 0.405917227983549 0 -1.3722381668803 -0.713934803697878
"Mpv17" -2.57080911056247 -0.902038284407886 0.360815313763156 0 -1.37212429976542 -0.713934803697878
"St7" -3.1120320812072 -1.03734402706907 0.405917227983549 0 -1.37145436591182 -0.713456250112344
"Lamtor1" -2.30019762524011 -0.85693637018749 0.31571339954276 0 -1.37049030016943 -0.713448679462945
"Mrpl17" -2.20999379679932 -0.85693637018749 0.360815313763156 0 -1.37010817566229 -0.713305231411327
"Psma7" -1.98448422569735 -0.811834455967098 0.31571339954276 0 -1.3689649855069 -0.712534922988354
"Arcn1" -2.48060528212169 -0.85693637018749 0.360815313763156 0 -1.36890519237483 -0.712534922988354
"2310011J03Rik" -3.9238665371743 -1.12754785550986 0.496121056424337 0 -1.36580068949317 -0.708934704320432
"Atg5" -2.84142059588484 -0.947140198628279 0.360815313763156 0 -1.36498344215279 -0.708283772195038
"Lsm10" -3.38264356652957 -1.12754785550986 0.451019142203945 0 -1.36479323403776 -0.708283772195038
"Agap1" -2.61591102478287 -0.902038284407886 0.360815313763156 0 -1.36100911168451 -0.704358151430363
"Ngly1" -4.23957993671707 -1.17264976973025 0.496121056424337 0 -1.36062387058183 -0.70420456008468
"Ccnd3" -4.23957993671707 -1.17264976973025 0.496121056424337 0 -1.35670374972608 -0.699962563089661
"Mapre1" -1.98448422569735 -0.811834455967098 0.31571339954276 0 -1.3549720452389 -0.699212773860008
"Pak1ip1" -2.3452995394605 -0.85693637018749 0.360815313763156 0 -1.35492796793465 -0.699212773860008
"Rpl36al" -2.02958613991774 -0.766732541746702 0.31571339954276 0 -1.35490172146549 -0.699212773860008
"Rundc1" -4.37488567937826 -1.30795551239144 0.586324884865125 0 -1.35278948453997 -0.696755882150604
"Nfkb1" -3.51794930919076 -1.17264976973025 0.496121056424337 0 -1.35187085950163 -0.696104815472737
"Srebf1" -3.65325505185195 -0.992242112848671 0.451019142203945 0 -1.34913072908842 -0.693125874533042
"Ggh" -3.38264356652957 -0.947140198628279 0.405917227983549 0 -1.34709214893264 -0.690507577112818
"Uqcrfs1" -2.02958613991774 -0.811834455967098 0.31571339954276 0 -1.34629482885151 -0.689638901101929
"Zbtb8os" -3.42774548074995 -0.992242112848671 0.451019142203945 0 -1.34421563693882 -0.68772927419446
"Aff1" -3.02182825276642 -0.992242112848671 0.451019142203945 0 -1.34227157516485 -0.686430770053937
"Kat2b" -3.1120320812072 -0.947140198628279 0.451019142203945 0 -1.34178378497348 -0.68608816129606
"Opa1" -2.39040145368089 -0.85693637018749 0.360815313763156 0 -1.34157721431182 -0.686052195235958
"Commd10" -2.43550336790129 -0.811834455967098 0.360815313763156 0 -1.34129386493486 -0.68590789791167
"Sars2" -4.0140703656151 -1.17264976973025 0.541222970644733 0 -1.34050006284902 -0.685043660038257
"Pdcd6" -2.07468805413814 -0.811834455967098 0.31571339954276 0 -1.33971954750592 -0.684708534931011
"Wdr6" -3.38264356652957 -0.992242112848671 0.451019142203945 0 -1.33937399472691 -0.684655000120795
"Ednrb" -2.30019762524011 -0.902038284407886 0.360815313763156 0 -1.33704926234492 -0.68298260649845
"Cpq" -3.65325505185195 -1.21775168395065 0.541222970644733 0 -1.33565260648888 -0.682622407713528
"Pithd1" -2.97672633854602 -0.902038284407886 0.405917227983549 0 -1.33489948943559 -0.682217767556836
"Atp5s" -4.51019142203941 -1.44326125505262 0.676528713305914 0 -1.33488224756807 -0.682217767556836
"Coa3" -2.02958613991774 -0.766732541746702 0.31571339954276 0 -1.33386081161428 -0.681457922020122
"Snap47" -3.1571339954276 -0.992242112848671 0.451019142203945 0 -1.33349401690463 -0.681457922020122
"Zfp623" -4.28468185093745 -1.30795551239144 0.631426799085521 0 -1.33326169256477 -0.681457922020122
"Timm10" -2.3452995394605 -0.811834455967098 0.360815313763156 0 -1.3327942363468 -0.681053101578091
"8430427H17Rik" -4.19447802249668 -1.21775168395065 0.586324884865125 0 -1.33148503631307 -0.680201250080538
"Trak2" -3.1120320812072 -0.992242112848671 0.451019142203945 0 -1.33108709307038 -0.679916157389638
"Pik3r1" -2.57080911056247 -0.902038284407886 0.405917227983549 0 -1.32955423841563 -0.678233070050289
"Ubxn8" -3.1571339954276 -0.992242112848671 0.451019142203945 0 -1.32923262211304 -0.678133799927906
"Sppl3" -2.43550336790129 -0.85693637018749 0.360815313763156 0 -1.32910222520401 -0.678133799927906
"Idh1" -2.11978996835853 -0.811834455967098 0.360815313763156 0 -1.32720014769539 -0.676735866143931
"Rps19" -1.80407656881577 -0.766732541746702 0.31571339954276 0 -1.32643988271018 -0.67666205610064
"Jmjd7" -4.14937610827626 -1.21775168395065 0.586324884865125 0 -1.32580829050855 -0.676134754974164
"Mrps6" -2.3452995394605 -0.85693637018749 0.360815313763156 0 -1.32570636211513 -0.676134754974164
"Ppfibp1" -3.42774548074995 -1.08244594128946 0.496121056424337 0 -1.3255143575299 -0.676117136960349
"Dnajb12" -3.69835696607234 -1.12754785550986 0.541222970644733 0 -1.31999434338637 -0.670110602352677
"Mlx" -2.79631868166444 -0.902038284407886 0.451019142203945 0 -1.31975716008275 -0.670029315410225
"Tmem251" -3.47284739497037 -1.03734402706907 0.496121056424337 0 -1.31890500055719 -0.669081155167237
"Pi4k2a" -3.33754165230918 -1.08244594128946 0.496121056424337 0 -1.31842990558162 -0.668917422268136
"Bpgm" -3.38264356652957 -1.03734402706907 0.496121056424337 0 -1.31776670130772 -0.668488378592043
"Mast3" -3.96896845139468 -1.08244594128946 0.541222970644733 0 -1.31579965364461 -0.666221150421508
"Khdrbs1" -2.43550336790129 -0.902038284407886 0.405917227983549 0 -1.31484994207686 -0.665134904869099
"Spata6" -4.0140703656151 -1.08244594128946 0.541222970644733 0 -1.31405134740721 -0.664514703426137
"Aurkaip1" -2.43550336790129 -0.811834455967098 0.360815313763156 0 -1.31377332061855 -0.664375581718039
"Desi1" -3.29243973808878 -1.03734402706907 0.496121056424337 0 -1.31240725855537 -0.663207756855525
"Slc25a11" -2.93162442432563 -0.947140198628279 0.451019142203945 0 -1.31087462297627 -0.661804669603168
"Thsd7a" -4.05917227983549 -1.12754785550986 0.586324884865125 0 -1.3080731039091 -0.658610771924687
"Lztr1" -2.75121676744405 -0.902038284407886 0.405917227983549 0 -1.30499876316243 -0.655789578263452
"Cdv3" -2.20999379679932 -0.811834455967098 0.360815313763156 0 -1.30282524131787 -0.65426215420721
"Capns1" -2.39040145368089 -0.811834455967098 0.405917227983549 0 -1.30225686900758 -0.654194614100034
"Rnf157" -3.24733782386839 -0.947140198628279 0.451019142203945 0 -1.30138686990417 -0.653219293046443
"Hs1bp3" -3.96896845139468 -1.08244594128946 0.541222970644733 0 -1.30111051991226 -0.653081830155098
"Cbr3" -3.83366270873353 -1.12754785550986 0.541222970644733 0 -1.29933428655779 -0.65158477257961
"Helz" -3.51794930919076 -1.03734402706907 0.541222970644733 0 -1.29913420915977 -0.651554807390418
"Med31" -2.61591102478287 -0.902038284407886 0.451019142203945 0 -1.2985918900025 -0.651041736834476
"Lmf1" -3.20223590964799 -0.947140198628279 0.451019142203945 0 -1.29725241801622 -0.650370011668127
"Enc1" -2.57080911056247 -0.947140198628279 0.451019142203945 0 -1.29722839983542 -0.650370011668127
"Tmem199" -2.57080911056247 -0.85693637018749 0.405917227983549 0 -1.2954291444927 -0.648343453289263
"Rab21" -3.78856079451311 -1.03734402706907 0.496121056424337 0 -1.29486473922905 -0.648051107343651
"Fam21" -2.43550336790129 -0.902038284407886 0.405917227983549 0 -1.29364334995169 -0.646578949231453
"Csnk1d" -3.24733782386839 -0.992242112848671 0.496121056424337 0 -1.29275641957008 -0.645578781232594
"Tram1" -2.25509571101971 -0.85693637018749 0.405917227983549 0 -1.28893767397762 -0.640846397132561
"Hdac3" -2.66101293900326 -0.902038284407886 0.405917227983549 0 -1.28675596749537 -0.638614453201702
"Lta4h" -2.48060528212169 -0.85693637018749 0.405917227983549 0 -1.28612131141002 -0.638215515001434
"Atp6v0a2" -3.56305122341115 -1.08244594128946 0.541222970644733 0 -1.28605066325206 -0.638215515001434
"Tmem55b" -3.29243973808878 -0.992242112848671 0.496121056424337 0 -1.28593744150573 -0.638215515001434
"Fkbp9" -3.20223590964799 -0.947140198628279 0.496121056424337 0 -1.28437599644513 -0.636666199996242
"Commd9" -2.52570719634208 -0.811834455967098 0.405917227983549 0 -1.2842336637993 -0.636666199996242
"Hibch" -3.06693016698681 -1.03734402706907 0.541222970644733 0 -1.28347727945224 -0.636252794592689
"Acaa1a" -3.78856079451311 -1.12754785550986 0.586324884865125 0 -1.28156053402429 -0.634299872576291
"Hdac7" -3.20223590964799 -0.947140198628279 0.496121056424337 0 -1.28092336527302 -0.633651243204118
"Spcs2" -1.98448422569735 -0.766732541746702 0.360815313763156 0 -1.28020145821451 -0.632882668128821
"Man2a1" -4.05917227983549 -1.17264976973025 0.631426799085521 0 -1.27796846505196 -0.630481200999072
"Ppp1r1a" -3.69835696607234 -1.08244594128946 0.541222970644733 0 -1.27602354383907 -0.628930577154418
"Fbxw8" -3.1571339954276 -0.992242112848671 0.496121056424337 0 -1.27589362042272 -0.628930577154418
"Pi4ka" -2.20999379679932 -0.85693637018749 0.405917227983549 0 -1.27580140957883 -0.628930577154418
"Eif2ak1" -4.05917227983549 -1.12754785550986 0.586324884865125 0 -1.27553767405917 -0.628809922304065
"Idh2" -2.25509571101971 -0.85693637018749 0.405917227983549 0 -1.27486406971831 -0.628128157939654
"Chchd3" -2.07468805413814 -0.72163062752631 0.360815313763156 0 -1.27469903207831 -0.628128157939654
"Zfp704" -2.3452995394605 -0.811834455967098 0.405917227983549 0 -1.27420520016293 -0.62768178107973
"Trak1" -3.1571339954276 -1.03734402706907 0.541222970644733 0 -1.27191764390366 -0.624932776851435
"AU019823" -2.43550336790129 -0.902038284407886 0.451019142203945 0 -1.27190640551818 -0.624932776851435
"Ndufs7" -2.02958613991774 -0.72163062752631 0.360815313763156 0 -1.27029332367734 -0.623497163612516
"Cdk5" -2.48060528212169 -0.811834455967098 0.405917227983549 0 -1.26942185885175 -0.623497163612516
"Cldn25" -2.20999379679932 -0.811834455967098 0.405917227983549 0 -1.26928723337668 -0.623497163612516
"Fam5b" -3.83366270873353 -1.17264976973025 0.676528713305914 0 -1.26876178916996 -0.623005632213397
"Cdr2l" -2.57080911056247 -0.811834455967098 0.405917227983549 0 -1.2677325220105 -0.622058279321682
"Akirin2" -3.69835696607234 -1.08244594128946 0.586324884865125 0 -1.26748259459657 -0.622058279321682
"Eif4b" -2.43550336790129 -0.85693637018749 0.451019142203945 0 -1.26737993368592 -0.622058279321682
"Phb2" -2.39040145368089 -0.766732541746702 0.405917227983549 0 -1.26704821758733 -0.621840819932763
"Pign" -4.28468185093745 -1.17264976973025 0.631426799085521 0 -1.26413690030345 -0.619735417549419
"Aebp2" -2.57080911056247 -0.811834455967098 0.405917227983549 0 -1.26344381198317 -0.619622907488603
"Unc50" -2.66101293900326 -0.902038284407886 0.451019142203945 0 -1.26286656887148 -0.619311702748129
"Lpar6" -3.24733782386839 -1.03734402706907 0.541222970644733 0 -1.26277084763048 -0.619311702748129
"Tmem120a" -3.29243973808878 -0.992242112848671 0.541222970644733 0 -1.2625340540994 -0.619307099969706
"Gpn3" -3.51794930919076 -1.08244594128946 0.586324884865125 0 -1.26241235059543 -0.619307099969706
"Hdlbp" -2.11978996835853 -0.811834455967098 0.405917227983549 0 -1.26110456462694 -0.618057770977418
"Uqcrh" -1.80407656881577 -0.72163062752631 0.360815313763156 0 -1.26045138441613 -0.617788888787789
"Traf7" -2.52570719634208 -0.902038284407886 0.451019142203945 0 -1.25973467022827 -0.617277114421233
"Zfp961" -3.29243973808878 -1.03734402706907 0.541222970644733 0 -1.25749055584086 -0.614855375716835
"Rabgap1" -2.25509571101971 -0.766732541746702 0.405917227983549 0 -1.25640522173771 -0.614154773690621
"Dhrs7b" -2.84142059588484 -0.902038284407886 0.496121056424337 0 -1.25393134632527 -0.611575801279446
"Hsp90ab1" -2.3452995394605 -0.947140198628279 0.496121056424337 0 -1.25315664140261 -0.61134779948084
"Sema3c" -4.05917227983549 -1.17264976973025 0.676528713305914 0 -1.25283531004393 -0.611279132701827
"Snrk" -4.28468185093745 -1.21775168395065 0.676528713305914 0 -1.25252195610908 -0.611086451196384
"Tmem101" -3.29243973808878 -0.992242112848671 0.541222970644733 0 -1.25114820065792 -0.609643887402791
"Dld" -2.20999379679932 -0.811834455967098 0.451019142203945 0 -1.25067838882484 -0.609229714516944
"Zc3h7b" -4.14937610827626 -1.17264976973025 0.631426799085521 0 -1.24976802769129 -0.608266102989891
"Ddx41" -2.43550336790129 -0.811834455967098 0.405917227983549 0 -1.2486825754581 -0.608266102989891
"Tbrg4" -3.20223590964799 -0.947140198628279 0.541222970644733 0 -1.248227423633 -0.608266102989891
"Frmd8" -2.52570719634208 -0.85693637018749 0.451019142203945 0 -1.24769800284307 -0.607767349540842
"Sepn1" -3.33754165230918 -0.947140198628279 0.541222970644733 0 -1.24628282368017 -0.606515717943723
"Cpt1a" -3.51794930919076 -0.992242112848671 0.541222970644733 0 -1.24529180549596 -0.605613842609173
"Psmd6" -1.84917848303616 -0.676528713305914 0.360815313763156 0 -1.24445976153241 -0.604936752160444
"Spns1" -3.51794930919076 -0.947140198628279 0.541222970644733 0 -1.24358334996521 -0.604744874450461
"Psmd12" -2.11978996835853 -0.72163062752631 0.405917227983549 0 -1.24357635115835 -0.604744874450461
"Ppp4c" -2.70611485322366 -0.902038284407886 0.451019142203945 0 -1.24356214903976 -0.604744874450461
"Arih2" -2.70611485322366 -0.902038284407886 0.496121056424337 0 -1.24335630851264 -0.604744874450461
"Rhbdd2" -2.75121676744405 -0.902038284407886 0.496121056424337 0 -1.24309874886304 -0.604744874450461
"Tmem127" -3.02182825276642 -0.947140198628279 0.541222970644733 0 -1.24308802990317 -0.604744874450461
"Tbk1" -2.93162442432563 -0.902038284407886 0.496121056424337 0 -1.24187339424158 -0.603775740185585
"Sfr1" -1.93938231147695 -0.72163062752631 0.360815313763156 0 -1.24166916300522 -0.603736352773142
"BC004004" -2.93162442432563 -0.85693637018749 0.496121056424337 0 -1.24138782877919 -0.603587904360838
"Bmp1" -3.96896845139468 -1.08244594128946 0.631426799085521 0 -1.23897208228285 -0.601418454670506
"Pdpn" -2.57080911056247 -0.85693637018749 0.496121056424337 0 -1.23683465914633 -0.599641819142203
"Cluh" -3.02182825276642 -0.902038284407886 0.496121056424337 0 -1.23659063633692 -0.599545853872836
"Csnk2a1" -2.48060528212169 -0.85693637018749 0.496121056424337 0 -1.23608190166438 -0.59945290071621
"Lrrc28" -3.33754165230918 -0.992242112848671 0.586324884865125 0 -1.23593341387538 -0.59945290071621
"Clec16a" -2.97672633854602 -0.902038284407886 0.496121056424337 0 -1.23564462275405 -0.59945290071621
"Ccdc91" -3.47284739497037 -1.03734402706907 0.586324884865125 0 -1.23431152753566 -0.597949760192581
"Chsy1" -1.93938231147695 -0.72163062752631 0.405917227983549 0 -1.23398523126604 -0.597949760192581
"2310008H09Rik" -2.16489188257893 -0.766732541746702 0.405917227983549 0 -1.23244429609986 -0.597949760192581
"Prps1" -2.57080911056247 -0.85693637018749 0.496121056424337 0 -1.2320899700784 -0.597949760192581
"Pcdh17" -3.87876462295391 -1.08244594128946 0.631426799085521 0 -1.23155466940435 -0.597949760192581
"Plbd2" -4.0140703656151 -1.12754785550986 0.676528713305914 0 -1.23124745044155 -0.597949760192581
"Arfgef2" -4.14937610827626 -1.12754785550986 0.676528713305914 0 -1.2299371588483 -0.597259537982553
"Eif3m" -2.07468805413814 -0.766732541746702 0.405917227983549 0 -1.22764808491977 -0.594928016547056
"Pex1" -3.38264356652957 -0.947140198628279 0.541222970644733 0 -1.22752600171238 -0.594928016547056
"B230120H23Rik" -2.02958613991774 -0.72163062752631 0.405917227983549 0 -1.22543949269164 -0.593592466093161
"2310035C23Rik" -2.79631868166444 -0.902038284407886 0.541222970644733 0 -1.22494052237816 -0.593502046991857
"Hsd17b10" -2.57080911056247 -0.811834455967098 0.451019142203945 0 -1.22302818172639 -0.592402931492321
"Sac3d1" -3.1571339954276 -0.902038284407886 0.541222970644733 0 -1.22301380270451 -0.592402931492321
"Ndufv1" -2.11978996835853 -0.766732541746702 0.405917227983549 0 -1.22258860562178 -0.592402931492321
"Srpr" -2.3452995394605 -0.766732541746702 0.451019142203945 0 -1.2216868415439 -0.591623442193649
"Ppp4r1" -2.43550336790129 -0.85693637018749 0.496121056424337 0 -1.22017444130041 -0.590887256387289
"Pitpnb" -2.30019762524011 -0.766732541746702 0.451019142203945 0 -1.21984738360158 -0.590887256387289
"B230219D22Rik" -2.48060528212169 -0.85693637018749 0.496121056424337 0 -1.21966500164681 -0.590887256387289
"Rps11" -1.84917848303616 -0.72163062752631 0.405917227983549 0 -1.21853988775505 -0.590616286147857
"Myo18a" -2.66101293900326 -0.811834455967098 0.496121056424337 0 -1.21839443505522 -0.590616286147857
"Grsf1" -2.3452995394605 -0.766732541746702 0.451019142203945 0 -1.21792823380202 -0.590502570088737
"Rab9" -2.39040145368089 -0.811834455967098 0.451019142203945 0 -1.21745843005539 -0.590455939161125
