"lb" "mle" "ub" "ce" "Z" "cZ"
"Adam23" -4.85585805558779 -2.0156391928855 0.36647985325191 0 -1.65197250338848 -0.000159035379003905
"Cwc15" -7.55864697332062 -2.70278891773283 0.503909798221378 0 -1.64665022670372 -0.000159035379003905
"Taf1" -7.83350686325955 -3.71060851417559 0.687149724847331 0 -1.64334769204613 -0.000159035379003905
"Hsd17b4" -7.19216712006874 -4.07708836742751 0.641339743190842 0 -1.63495025045299 -0.000159035379003905
"Pax6" -7.10054715675576 -2.61116895441985 0.549719779877867 0 -1.63088017305684 -0.000159035379003905
"Pygb" -6.68825732184736 -2.47373900945039 0.503909798221378 0 -1.62612242455421 -0.000159035379003905
"Cbx3" -4.8100480739313 -2.0156391928855 0.412289834908399 0 -1.62243529280479 -0.000159035379003905
"Rsf1" -7.28378708338172 -2.51954899110688 0.549719779877867 0 -1.61990770026983 -0.000159035379003905
"Acox1" -6.59663735853438 -2.61116895441985 0.503909798221378 0 -1.61630821895057 -0.000159035379003905
"Hnrnpl" -4.03127838577102 -1.78658928460306 0.36647985325191 0 -1.60349491061938 -0.000159035379003905
"Asb1" -7.28378708338172 -3.98546840411453 0.778769688160306 0 -1.60328880223244 -0.000159035379003905
"Soat1" -4.16870833074048 -1.78658928460306 0.36647985325191 0 -1.59962242847935 -0.000159035379003905
"Gdi2" -7.28378708338172 -2.65697893607634 0.595529761534356 0 -1.59595458718684 -0.000159035379003905
"Cuedc2" -7.19216712006874 -3.89384844080155 0.824579669816796 0 -1.58287353271132 -0.000159035379003905
"Ube3c" -7.46702701000764 -3.16088873429772 0.824579669816796 0 -1.57158859650309 -0.000159035379003905
"Hmgn3" -4.99328800055726 -2.0156391928855 0.458099816564889 0 -1.55988172525528 -0.000159035379003905
"Smarca2" -6.27596748693895 -2.24468910116794 0.595529761534356 0 -1.55470852939711 -0.000159035379003905
"Sec11c" -7.00892719344278 -2.88602884435879 0.778769688160306 0 -1.5408046284053 -0.000159035379003905
"Prdm16" -6.23015750528246 -2.29049908282443 0.595529761534356 0 -1.54053863169684 -0.000159035379003905
"Rbm33" -6.9173072301298 -3.84803845914506 0.870389651473285 0 -1.54031381838128 -0.000159035379003905
"5830417I10Rik" -7.28378708338172 -2.79440888104581 0.732959706503817 0 -1.53923242058814 -0.000159035379003905
"Tuba1b" -7.32959706503817 -3.57317856920612 0.870389651473285 0 -1.53728159999216 -0.000159035379003905
"Glyr1" -7.00892719344278 -3.84803845914506 0.916199633129774 0 -1.53618466315831 -0.000159035379003905
"Dars" -7.10054715675576 -3.84803845914506 0.916199633129774 0 -1.53274804870417 -0.000159035379003905
"Sec63" -7.19216712006874 -3.84803845914506 0.962009614786263 0 -1.53040697949403 -0.000159035379003905
"Tmem242" -7.00892719344278 -2.88602884435879 0.824579669816796 0 -1.52855127093451 -0.000159035379003905
"Stk38l" -6.04691757865651 -2.15306913785497 0.595529761534356 0 -1.51996181147494 -0.000159035379003905
"Paxip1" -7.19216712006874 -3.84803845914506 1.05362957809924 0 -1.51395711433545 -0.000159035379003905
"Fam219b" -7.10054715675576 -3.80222847748857 1.05362957809924 0 -1.49781794738443 -0.000159035379003905
"Cyp2d22" -4.35194825736641 -1.69496932129008 0.503909798221378 0 -1.49584509774821 -0.000159035379003905
"Dact3" -7.32959706503817 -3.29831867926718 1.00781959644275 0 -1.48022311786087 -0.000159035379003905
"Coq2" -7.14635713841225 -3.02345878932825 0.962009614786263 0 -1.4780772056524 -0.000159035379003905
"Praf2" -7.14635713841225 -3.84803845914506 1.19105952306871 0 -1.47680512740552 -0.000159035379003905
"Pik3ca" -7.69607691829008 -2.56535897276336 0.870389651473285 0 -1.47569956214818 -0.000159035379003905
"Api5" -7.28378708338172 -2.70278891773283 0.870389651473285 0 -1.4756413765873 -0.000159035379003905
"Pdcd11" -7.00892719344278 -3.6647985325191 1.09943955975573 0 -1.47348100296623 -0.000159035379003905
"Limch1" -7.46702701000764 -2.56535897276336 0.870389651473285 0 -1.47038953348179 -0.000159035379003905
"Nelfb" -7.46702701000764 -2.65697893607634 0.870389651473285 0 -1.46704522457502 -0.000159035379003905
"Zfp790" -7.23797710172523 -3.6647985325191 1.14524954141222 0 -1.45618440955546 -0.000159035379003905
"Braf" -6.68825732184736 -2.24468910116794 0.824579669816796 0 -1.45586811048789 -0.000159035379003905
"Hepacam" -4.44356822067938 -1.87820924791604 0.641339743190842 0 -1.4521612262674 -0.000159035379003905
"Fam162a" -7.23797710172523 -3.06926877098474 1.05362957809924 0 -1.44789526316357 -0.000159035379003905
"Zfp949" -4.94747801890077 -1.92401922957252 0.687149724847331 0 -1.44534718148548 -0.000159035379003905
"G2e3" -7.00892719344278 -2.51954899110688 0.916199633129774 0 -1.43409783031377 -0.000159035379003905
"Tbpl1" -6.77987728516033 -2.65697893607634 0.962009614786263 0 -1.4313108800542 -0.000159035379003905
"Chrac1" -6.9173072301298 -3.11507875264123 1.09943955975573 0 -1.42299640547829 -0.000159035379003905
"Abhd11" -6.82568726681682 -2.88602884435879 1.09943955975573 0 -1.41225353154266 -0.000159035379003905
"Tmem50a" -7.23797710172523 -2.51954899110688 0.962009614786263 0 -1.40826097260162 -0.000159035379003905
"Anapc2" -6.73406730350384 -3.48155860589315 1.14524954141222 0 -1.40728811167187 -0.000159035379003905
"Vbp1" -7.28378708338172 -2.4279290277939 0.962009614786263 0 -1.40558294061911 -0.000159035379003905
"Meaf6" -6.9173072301298 -3.61898855086261 1.23686950472519 0 -1.4033347582492 -0.000159035379003905
"Alms1" -7.19216712006874 -2.8402188627023 1.14524954141222 0 -1.39155190853429 -0.000159035379003905
"Rbm4b" -6.87149724847331 -3.52736858754963 1.28267948638168 0 -1.39139154101001 -0.000159035379003905
"Fbxw11" -7.14635713841225 -2.70278891773283 1.14524954141222 0 -1.3876942124227 -0.000159035379003905
"Med13l" -6.00110759700002 -1.96982921122901 0.824579669816796 0 -1.38593808560298 -0.000159035379003905
"Igsf3" -7.05473717509927 -2.24468910116794 0.962009614786263 0 -1.38110639817135 -0.000159035379003905
"Chsy1" -5.35976785380917 -1.83239926625955 0.778769688160306 0 -1.36539720318098 -0.000159035379003905
"Pabpn1" -4.30613827570992 -1.69496932129008 0.732959706503817 0 -1.36099420992217 -0.000159035379003905
