"aNSC_A_01_1g_hiseq_run2" "aNSC_A_03_1g_hiseq_run2" "aNSC_A_21_1g_hiseq_run2" "aNSC_A_24_1g_hiseq_run2" "aNSC_A_45_1g_hiseq_run2" "aNSC_A_48_1g_hiseq_run2" "aNSC_A_62_1g_hiseq_run2" "aNSC_A_63_1g_hiseq_run2" "aNSC_A_64_1g_hiseq_run2" "aNSC_A_65_1g_hiseq_run2" "aNSC_A_66_1g_hiseq_run2" "aNSC_A_71_1g_hiseq_run2" "aNSC_A_77_1g_hiseq_run2" "aNSC_A_80_1g_hiseq_run2" "aNSC_A_83_1g_hiseq_run2" "aNSC_A_85_1g_hiseq_run2" "aNSC_A_94_1g_hiseq_run2" "aNSC_B_02_1g_hiseq_run2" "aNSC_B_04_1g_hiseq_run2" "aNSC_B_05_1g_hiseq_run2" "aNSC_B_06_1g_hiseq_run2" "aNSC_B_09_1g_hiseq_run2" "aNSC_B_10_1g_hiseq_run2" "aNSC_B_12_1g_hiseq_run2" "aNSC_B_13_1g_hiseq_run2" "aNSC_B_14_1g_hiseq_run2" "aNSC_B_16_1g_hiseq_run2" "aNSC_B_17_1g_hiseq_run2" "aNSC_B_18_1g_hiseq_run2" "aNSC_B_19_1g_hiseq_run2" "aNSC_B_20_1g_hiseq_run2" "aNSC_B_23_1g_hiseq_run2" "aNSC_B_26_1g_hiseq_run2" "aNSC_B_27_1g_hiseq_run2" "aNSC_B_28_1g_hiseq_run2" "aNSC_B_30_1g_hiseq_run2" "aNSC_B_31_1g_hiseq_run2" "aNSC_B_33_1g_hiseq_run2" "aNSC_B_34_1g_hiseq_run2" "aNSC_B_35_1g_hiseq_run2" "aNSC_B_36_1g_hiseq_run2" "aNSC_B_37_1g_hiseq_run2" "aNSC_B_38_1g_hiseq_run2" "aNSC_B_40_1g_hiseq_run2" "aNSC_B_41_1g_hiseq_run2" "aNSC_B_44_1g_hiseq_run2" "aNSC_B_47_1g_hiseq_run2" "aNSC_B_56_1g_hiseq_run2" "aNSC_B_58_1g_hiseq_run2" "aNSC_B_60_1g_hiseq_run2" "aNSC_B_69_1g_hiseq_run2" "aNSC_B_70_1g_hiseq_run2" "aNSC_B_72_1g_hiseq_run2" "aNSC_B_73_1g_hiseq_run2" "aNSC_B_76_1g_hiseq_run2" "aNSC_B_81_1g_hiseq_run2" "aNSC_B_82_1g_hiseq_run2" "aNSC_B_89_1g_hiseq_run2" "aNSC_B_91_1g_hiseq_run2" "aNSC_B_92_1g_hiseq_run2" "aNSC_B_93_1g_hiseq_run2"
"Mkks" 2 0 13 0 0 0 0 0 0 720 0 0 0 279 0 0 0 0 12 61 0 0 1 0 0 0 14 0 0 0 160 15 0 0 467 0 0 38 0 323 0 1 88 0 0 0 2 0 0 0 0 29 0 0 0 0 329 0 0 0 0
"Mkl1" 0 0 0 0 0 0 0 0 0 0 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 250 0 0 0 0 0 0 0 0 0 0
"Mkl2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1732 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 0 504 0
"Mkln1" 46 5430 9 2023 0 0 8 66 47 0 0 0 0 18 0 0 0 663 504 0 0 0 84 0 0 52 0 100 6 459 0 0 2 0 1 0 491 0 0 4 0 3 0 0 0 0 126 0 1 0 35 0 0 94 0 50 97 0 0 1 281
"Mknk1" 0 0 204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mknk2" 15 0 0 0 0 0 0 0 0 0 0 81 0 0 0 0 908 0 183 0 0 0 0 0 0 198 0 49 0 0 0 98 0 0 69 0 18 136 0 0 0 0 0 0 0 5 117 0 0 0 0 284 0 0 0 0 475 0 0 0 104
"Mkrn1" 0 0 0 0 0 0 170 0 0 0 0 0 0 0 0 0 0 0 0 140 4 0 31 0 0 0 0 0 0 0 0 638 0 2 0 0 0 0 0 0 0 0 44 17 0 31 0 0 74 0 0 0 0 0 0 0 43 0 8 11 0
"Mkrn2" 1023 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 38 7 0 0 0 0 0 0 0 0 96 0 0 0 0 774 0 0 965 152 0 0 2 30 0 0 0 0 0 0 130 907 0 1 0 3 134 0
"Mkrn3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mks1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mkx" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mlana" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mlc1" 4 13 0 14 182 0 0 7 9 70 0 0 0 0 0 3 0 483 24 0 0 0 55 287 41 49 0 32 99 0 25 0 0 0 0 79 0 0 0 0 0 0 0 0 79 0 0 156 0 402 1 0 1 0 65 0 25 0 0 0 0
"Mlec" 0 17 89 0 0 0 0 16 0 1397 0 0 0 0 0 0 0 397 0 0 0 0 251 0 0 0 150 0 0 0 3 107 0 125 1 0 2 658 0 0 0 710 0 0 0 87 0 10 0 0 0 0 0 0 0 0 0 0 3 1 0
"Mlf1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 0 0 0 0 0 0 0 0 0 0
"Mlf1ip" 0 0 14 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 20 0 4 0 22 0 50 0 0 74 428 284 0 0 0 0 0 0 0 0 0 0 41 0 1 0 0 0 0 0 270 0 0 0 0 68 0 0 0 0
"Mlf2" 0 0 0 0 0 232 177 4196 33 353 0 0 1 0 0 0 163 397 64 89 17 584 0 0 0 1 10 0 9 0 0 0 0 0 0 0 0 43 0 5 0 149 12 0 0 0 294 1261 0 0 25 12 0 0 0 0 300 0 0 36 0
"Mlh1" 0 0 0 0 0 14 0 0 224 0 0 0 0 0 0 0 0 375 0 0 12 0 0 175 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 428
"Mlh3" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 127 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mlip" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mlkl" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mll1" 12 0 580 0 0 17 157 0 11 0 136 71 0 223 0 1 170 202 0 0 0 11 31 752 89 0 16 847 10 6 0 12 261 50 2 47 0 2 2261 1069 299 1321 1 84 8 0 527 0 0 6 283 404 677 0 262 253 1391 105 16 1310 2
"Mll2" 640 1427 461 862 89 163 818 1124 229 1 863 663 398 1348 1 0 1989 494 209 3578 1647 1031 712 188 293 0 247 100 1227 651 23 430 628 60 544 305 0 98 33 128 675 749 7 485 259 65 162 114 260 1229 47 55 0 244 567 169 134 150 1133 176 342
"Mll3" 731 104 79 0 0 150 242 0 145 12 342 375 1 857 0 0 837 52 150 99 5249 1890 1583 631 0 1472 57 1604 0 767 96 248 0 1964 0 785 0 237 1 98 0 97 0 456 4 120 177 142 7 2753 946 741 16 929 1 1439 1363 27 1438 1 265
"Mll5" 870 1 11 1730 0 0 442 2 56 13 22 0 0 747 0 17 23 193 49 88 1695 89 186 412 0 0 150 63 0 96 0 764 14 55 3300 0 218 0 1516 4 186 531 9 26 997 418 63 0 1121 2 5 30 0 1 1060 731 82 0 858 0 795
"Mllt1" 0 0 0 0 0 808 0 0 0 0 1 0 1 0 1 0 0 0 4 0 0 0 0 0 0 0 325 276 0 0 0 0 397 0 1 0 0 0 0 0 0 0 0 0 491 0 0 0 0 0 0 0 6 14 0 0 0 7 49 0 0
"Mllt10" 0 0 76 1 0 0 0 0 1 1 1 0 0 6 0 0 0 56 44 0 139 8 0 2 0 608 340 718 1043 71 11 2 0 0 1074 55 660 1451 0 1 2027 0 27 0 0 13 96 0 0 127 6 0 0 0 299 1 177 0 218 0 1695
"Mllt11" 0 0 192 0 0 0 0 0 479 0 0 0 0 4 0 0 0 0 24 0 0 0 0 0 0 0 1 0 0 1 0 0 134 10 0 0 0 5 4053 0 0 0 46 62 0 0 0 0 0 0 0 0 0 30 0 0 6 0 0 0 0
"Mllt3" 0 0 6 0 0 0 10 0 0 0 0 0 117 0 149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 105 0 0 0 0 869 0 0 475 0 0 0 0 36 0
"Mllt4" 247 0 0 0 2234 72 0 0 0 24 0 0 0 0 0 260 1 228 173 104 0 0 0 0 1 0 3 0 0 3 45 0 0 1 385 1499 60 0 0 1 19 0 1 45 52 1 303 0 1 0 0 890 30 1 0 0 169 158 1302 24 0
"Mllt6" 415 0 0 0 2097 0 0 0 0 0 0 0 0 0 0 0 0 260 68 0 1 116 3 0 490 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 20 0 0 0 0 25 0 0 0 5 0 0 0 0 0
"Mlph" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mlst8" 0 140 0 0 0 0 0 0 0 0 88 0 0 0 0 0 0 0 1 0 0 0 0 0 847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 166 0 0 0 0
"Mlx" 0 0 17 0 0 0 306 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 307 0 0 238 37 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0
"Mlxip" 0 0 0 0 0 0 5 0 0 0 104 0 0 0 0 148 0 0 8 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 74 1 0 0
"Mlxipl" 0 0 0 739 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Mlycd" 0 0 0 0 0 193 0 0 0 0 0 0 0 0 0 0 0 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
"Mmaa" 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 12 0 0 0
"Mmab" 0 0 0 0 217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmachc" 0 2 0 160 0 43 0 0 0 0 0 124 1 54 0 1 0 7 1 0 1303 0 1 0 1 2 0 0 0 3 0 0 0 0 1 0 0 0 0 14 3 0 401 0 0 104 0 0 103 5 0 0 0 0 3 2 0 2 289 0 1
"Mmadhc" 0 0 476 0 0 1068 0 0 0 0 200 0 0 0 0 0 363 0 263 0 0 0 0 1 0 0 167 27 0 0 102 0 0 969 0 0 0 0 0 48 0 1 0 0 0 0 0 0 3 0 0 0 0 151 0 0 0 0 2 67 1
"Mmd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 606 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmd2" 1307 1500 0 1174 0 817 483 73 101 0 34 1230 12 1092 0 0 0 2 231 0 2084 1746 1194 0 737 0 957 0 3432 1121 177 1011 274 398 0 1 29 1175 0 391 0 1171 0 0 745 425 69 15 2167 0 1442 0 612 0 6982 3793 132 0 0 0 1155
"Mme" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmel1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmgt1" 786 1 53 0 1054 0 1311 0 15 0 0 0 562 0 0 0 0 0 4 0 0 348 0 8 0 0 0 298 1 0 0 107 472 434 0 0 0 478 1932 0 0 0 0 18 0 1 0 683 12 0 22 326 1 0 0 0 307 1 0 927 5247
"Mmgt2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 0 0
"Mmp10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp14" 69 1143 0 0 0 7 0 0 0 0 0 0 0 89 0 0 0 1 0 0 16 224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 285 1 0 0 2 148 0 0 0 0 1 0 0 0 0 0 0 123 1570
"Mmp15" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp16" 51 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 190 0 0 0 0 0 0 723 0 0 0 0 0 0 0 1 0 125 0 0 0 0
"Mmp17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp19" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp20" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp21" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp23" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp24" 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 39 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1829 0 0 0
"Mmp25" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp27" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 86 0 0 0 0 0 0 0 0 0 0
"Mmp28" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp7" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmp9" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmrn1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mmrn2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mms19" 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 7 0 0 0 0 0 0 0 3 0 0 289 0 0 0 0 1 22 0 0 0 0 0 0 5 1
"Mms22l" 488 0 68 0 0 0 11 0 278 0 0 0 0 0 0 0 0 91 51 41 13 0 0 1033 0 1 45 10 0 11 0 29 0 0 0 270 303 172 0 16 0 154 27 120 0 0 20 0 0 0 45 0 0 0 0 0 478 0 0 74 0
"Mn1" 1 7453 2045 1 0 190 1192 0 0 398 132 0 2 4 0 0 0 0 24 0 83 16 0 0 4 0 1424 810 0 0 0 2158 140 3641 0 73 0 454 6501 0 1 7 0 1 1 1686 14 0 2327 51 27 0 0 1957 66 0 0 0 53 1772 6440
"Mnat1" 110 73 0 380 0 114 0 0 35 0 0 0 0 115 0 0 0 81 0 158 0 39 0 95 0 0 0 0 0 0 0 0 0 0 0 17 204 0 1 0 0 143 0 0 320 7 106 0 175 0 3 0 0 0 49 0 163 0 0 0 0
"Mnd1" 70 0 21 0 0 0 38 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0
"Mnda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mndal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mnf1" 114 79 190 2 0 177 251 0 7 0 8 0 0 137 0 138 0 214 72 0 717 236 182 0 0 0 16 14 64 29 4 0 179 157 223 0 78 62 177 233 0 38 0 114 0 101 125 0 20 0 0 99 805 300 0 0 62 304 1 503 132
"Mns1" 0 0 0 0 0 0 1 0 314 0 0 0 0 0 0 0 0 0 0 0 389 0 0 0 0 0 1 0 7 0 0 0 597 0 0 1 0 150 0 0 0 0 0 73 0 0 286 0 0 0 16 278 0 0 232 0 0 0 0 385 0
"Mnt" 0 1 0 0 0 375 0 0 6 0 0 0 0 0 0 0 0 63 0 1676 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 183 0 0 108 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 16 0
"Mnx1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Moap1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mob1a" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mob1b" 0 384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 1 316 0 0 0 0 0 0 5 0 0 0 0 2 298 0 0 0 0 136 0 0 0 0
"Mob2" 0 0 0 0 2118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 278 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0
"Mob3a" 0 0 0 0 0 1 1 0 32 0 0 2293 0 0 0 0 0 0 4 0 263 1064 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 35 0 0 0 0 0 0 180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mob3b" 0 0 25 0 0 0 0 0 0 1 0 0 0 97 0 0 0 0 0 0 0 0 0 769 0 0 0 326 0 0 0 1 0 0 0 0 1 0 480 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0
"Mob3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mob4" 0 52 1238 896 625 44 0 0 31 0 0 1 0 0 1 1 0 186 376 2306 19 112 0 0 30 76 524 0 574 0 0 25 1004 56 0 217 0 109 0 0 2331 175 0 720 0 70 0 4206 0 126 0 1221 0 425 2 0 979 0 8 7 81
"Mobp" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mocos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mocs1" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
"Mocs2" 0 0 19 70 0 16 0 139 0 0 720 0 0 0 0 0 0 0 73 50 1548 0 3 60 0 0 0 0 0 0 1 410 132 246 0 0 0 89 1 0 0 0 0 342 287 0 330 0 0 0 238 81 0 0 327 0 0 0 0 85 0
"Mocs3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mog" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
